"Country or Area","Year","Value","Value Footnotes"
"Indonesia","2015","14.3","119"
"Indonesia","2014","14.2","119"
"Indonesia","2013","13.9","119"
"Indonesia","2012","14.1","119"
"Indonesia","2011","14.2","119"
"Indonesia","2010","15.1","119"
"Indonesia","2009","15.2","119"
"Indonesia","2008","15.3","119"
"Indonesia","2007","15.1","119"
"Indonesia","2006","15.5","119"
"Indonesia","2005","15.7","119"
"Indonesia","2004","15.8","119"
"Indonesia","2003","15.7","119"
"Indonesia","2002","15.8","119"
"Indonesia","2001","16.4","119"
"Indonesia","2000","16.6","119"
"Indonesia","1999","16","119"
"Indonesia","1998","16","119"
"Indonesia","1996","15.2","119"
"Indonesia","1993","15.7","119"
"Indonesia","1990","16","120"
"Indonesia","1987","16.2","120"
"Indonesia","1984","16.1","120"
"Iran","2019","14.7","121"
"Iran","2018","14.3","121"
"Iran","2017","14.8","121"
"Iran","2016","14.9","121"
"Iran","2015","15","121"
"Iran","2014","15.3","121"
"Iran","2013","15.5","121"
"Iran","2009","14.7","121"
"Iran","2006","13.8","121"
"Iran","2005","14.2","121"
"Iran","1998","14.2","122"
"Iran","1994","14.4","122"
"Iran","1990","14.4","122"
"Iran","1986","13.4","122"
"Iraq","2012","17.1","123"
"Iraq","2006","17.1","123"
"Ireland","2020","17","18"
"Ireland","2019","16.6","18"
"Ireland","2018","16.6","18"
"Ireland","2017","16.6","18"
"Ireland","2016","16.3","18"
"Ireland","2015","16.9","18"
"Ireland","2014","16.7","18"
"Ireland","2013","16.7","18"
"Ireland","2012","16.6","18"
"Ireland","2011","16.7","18"
"Ireland","2010","16.9","18"
"Ireland","2009","16.7","18"
"Ireland","2008","17","18"
"Ireland","2007","16.5","18"
"Ireland","2006","16.4","18"
"Ireland","2005","16.2","18"
"Ireland","2004","16.4","18"
"Ireland","2003","16.7","18"
"Ireland","2002","16.8","124"
"Ireland","2000","16.6","125"
"Ireland","1996","15.8","125"
"Ireland","1995","15.3","125"
"Ireland","1994","15.5","125"
"Ireland","1987","16.3","126"
"Israel","2018","16.5","127"
"Israel","2017","16.6","127"
"Israel","2016","16.4","127"
"Israel","2015","16.2","127"
"Israel","2014","16.3","127"
"Israel","2013","15.9","127"
"Israel","2012","15.7","127"
"Israel","2011","15.6","127"
"Israel","2010","15.5","127"
"Israel","2009","15.5","127"
"Israel","2008","15.5","127"
"Israel","2007","15.7","127"
"Israel","2006","15.6","127"
"Israel","2005","15.2","127"
"Israel","2004","15.6","127"
"Israel","2003","15.6","127"
"Israel","2002","15.9","127"
"Israel","2001","15.8","127"
"Israel","1997","15.9","127"
"Israel","1992","16.3","127"
"Israel","1986","16.2","127"
"Israel","1979","16.1","127"
"Italy","2020","16.9","18"
"Italy","2019","17.1","18"
"Italy","2018","17","18"
"Italy","2017","16.9","18"
"Italy","2016","17.1","18"
"Italy","2015","17.2","18"
"Italy","2014","17.2","18"
"Italy","2013","17","18"
"Italy","2012","16.9","18"
"Italy","2011","16.9","18"
"Italy","2010","17","18"
"Italy","2009","17.1","18"
"Italy","2008","17.1","18"
"Italy","2007","17.2","18"
"Italy","2006","17","18"
"Italy","2005","17.1","18"
"Italy","2004","16.9","18"
"Italy","2003","16.8","18"
"Italy","2000","16.9","128"
"Italy","1998","16.8","128"
"Italy","1995","17","128"
"Italy","1993","17","128"
"Italy","1991","17.2","128"
"Italy","1989","16.8","128"
"Italy","1987","16.7","128"
"Italy","1986","17","128"
"Jamaica","2004","13.2","21"
"Jamaica","2002","12.6","21"
"Jamaica","1999","13.9","21"
"Jamaica","1996","14.9","21"
"Jamaica","1993","16.3","129"
"Jamaica","1990","14.5","21"
"Jamaica","1988","14.5","129"
"Japan","2013","16.6","130"
"Japan","2010","16.5","130"
"Japan","2008","17","130"
"Jordan","2010","15.8","121"
"Jordan","2008","16.1","121"
"Jordan","2006","15.8","121"
"Jordan","2002","15.3","121"
"Jordan","1997","15.5","131"
"Jordan","1992","14","131"
"Jordan","1986","15.7","131"
"Kazakhstan","2018","16.8","1"
"Kazakhstan","2017","17.1","1"
"Kazakhstan","2016","17.2","1"
"Kazakhstan","2015","17.2","1"
"Kazakhstan","2014","17.3","1"
"Kazakhstan","2013","17.3","1"
"Kazakhstan","2012","17.1","1"
"Kazakhstan","2011","17.1","1"
"Kazakhstan","2010","17.1","1"
"Kazakhstan","2009","17.1","1"
"Kazakhstan","2008","16.9","1"
"Kazakhstan","2007","16.7","1"
"Kazakhstan","2006","16.6","1"
"Kazakhstan","2005","15.2","1"
"Kazakhstan","2004","16.6","1"
"Kazakhstan","2003","16.4","1"
"Kazakhstan","2002","16.1","1"
"Kazakhstan","2001","16.2","1"
"Kazakhstan","1996","16.1","2"
"Kenya","2021","14.6","132"
"Kenya","2020","15.4","132"
"Kenya","2015","14.6","133"
"Kenya","2005","13.4","133"
"Kenya","1997","13.6","134"
"Kenya","1994","14.6","135"
"Kenya","1992","10.7","136"
"Kiribati","2019","17.2","137"
"Kiribati","2006","16","137"
"Korea","2016","17.4","138"
"Korea","2014","17.4","138"
"Korea","2012","17.5","138"
"Korea","2010","17.3","138"
"Korea","2008","17.2","138"
"Korea","2006","17.5","138"
"Kosovo","2017","17","1"
"Kosovo","2016","17.6","1"
"Kosovo","2015","17.7","1"
"Kosovo","2014","17.8","1"
"Kosovo","2013","17.6","1"
"Kosovo","2012","17.4","1"
"Kosovo","2011","17.4","1"
"Kosovo","2010","16.2","1"
"Kosovo","2009","16.8","1"
"Kosovo","2006","16.9","1"
"Kosovo","2005","16.7","1"
"Kosovo","2003","17.2","1"
"Kyrgyz Republic","2020","16.9","139"
"Kyrgyz Republic","2019","16.5","139"
"Kyrgyz Republic","2018","17","139"
"Kyrgyz Republic","2017","17.1","139"
"Kyrgyz Republic","2016","17.1","139"
"Kyrgyz Republic","2015","16.8","139"
"Kyrgyz Republic","2014","17.2","139"
"Kyrgyz Republic","2013","16.9","139"
"Kyrgyz Republic","2012","17.3","139"
"Kyrgyz Republic","2011","17.1","139"
"Kyrgyz Republic","2010","16.9","139"
"Kyrgyz Republic","2009","16.7","139"
"Kyrgyz Republic","2008","16.7","139"
"Kyrgyz Republic","2007","16.1","139"
"Kyrgyz Republic","2006","15.1","139"
"Kyrgyz Republic","2005","16.1","139"
"Kyrgyz Republic","2004","15.7","139"
"Kyrgyz Republic","2003","16.8","1"
"Kyrgyz Republic","2002","16.7","1"
"Kyrgyz Republic","2001","16.7","1"
"Kyrgyz Republic","2000","16.4","1"
"Lao PDR","2018","14.7","140"
"Lao PDR","2012","15.5","140"
"Lao PDR","2007","15.4","140"
"Lao PDR","2002","16.1","140"
"Lao PDR","1997","15.5","140"
"Lao PDR","1992","15.6","140"
"Latvia","2020","16.2","18"
"Latvia","2019","16.4","18"
"Latvia","2018","16.3","18"
"Latvia","2017","16.4","18"
"Latvia","2016","16.5","18"
"Latvia","2015","16.4","18"
"Latvia","2014","16.3","18"
"Latvia","2013","16.2","18"
"Latvia","2012","16.5","18"
"Latvia","2011","16.4","18"
"Latvia","2010","17.1","18"
"Latvia","2009","16.5","18"
"Latvia","2008","16.1","18"
"Latvia","2007","15.9","18"
"Latvia","2006","16","18"
"Latvia","2005","15.3","18"
"Latvia","2004","15.9","18"
"Lebanon","2011","17","1"
"Lesotho","2017","14.2","141"
"Lesotho","2002","12.8","1"
"Lesotho","1994","9","142"
"Lesotho","1986","11.2","143"
"Liberia","2016","16","22"
"Liberia","2014","16.5","22"
"Liberia","2007","16.2","144"
"Lithuania","2020","15.7","18"
"Lithuania","2019","16.1","18"
"Lithuania","2018","16.3","18"
"Lithuania","2017","15.9","18"
"Lithuania","2016","15.8","18"
"Lithuania","2015","15.9","18"
"Lithuania","2014","16","18"
"Lithuania","2013","16.3","18"
"Lithuania","2012","16.6","18"
"Lithuania","2011","17.2","18"
"Lithuania","2010","17.6","18"
"Lithuania","2009","16.4","18"
"Lithuania","2008","16.2","18"
"Lithuania","2007","16.4","18"
"Lithuania","2006","16.5","18"
"Lithuania","2005","16.5","18"
"Lithuania","2004","16.4","18"
"Luxembourg","2020","16.8","18"
"Luxembourg","2019","16.5","18"
"Luxembourg","2018","16.5","18"
"Luxembourg","2017","16.7","18"
"Luxembourg","2016","17.1","18"
"Luxembourg","2015","16.8","18"
"Luxembourg","2014","17.2","18"
"Luxembourg","2013","17","18"
"Luxembourg","2012","16.5","18"
"Luxembourg","2011","17","18"
"Luxembourg","2010","17.3","18"
"Luxembourg","2009","17.2","18"
"Luxembourg","2008","16.7","18"
"Luxembourg","2007","17","18"
"Luxembourg","2006","17.1","18"
"Luxembourg","2005","17.1","18"
"Luxembourg","2004","17.2","18"
"Luxembourg","2003","17.2","18"
"Luxembourg","2002","16.8","145"
"Luxembourg","2001","16.8","146"
"Luxembourg","2000","17.1","146"
"Luxembourg","1999","17.2","146"
"Luxembourg","1998","17.1","146"
"Luxembourg","1997","17.2","146"
"Luxembourg","1996","17.4","146"
"Luxembourg","1995","17.4","146"
"Luxembourg","1994","17.5","146"
"Luxembourg","1993","17.5","147"
"Luxembourg","1992","17.4","147"
"Luxembourg","1991","17.7","147"
"Luxembourg","1990","17.5","147"
"Luxembourg","1989","16.5","147"
"Luxembourg","1988","17.3","147"
"Luxembourg","1987","17.4","147"
"Luxembourg","1986","17.5","147"
"Luxembourg","1985","17.7","147"
"Madagascar","2012","14.1","148"
"Madagascar","2010","14","149"
"Madagascar","2005","14.6","149"
"Madagascar","2001","12.7","149"
"Madagascar","1999","15.3","149"
"Madagascar","1997","15.3","149"
"Madagascar","1993","13.8","149"
"Madagascar","1980","13.4","150"
"Malawi","2019","14.9","151"
"Malawi","2016","13.3","152"
"Malawi","2010","13.4","153"
"Malawi","2004","14.5","154"
"Malawi","1997","8.1","155"
"Malaysia","2018","14.8","156"
"Malaysia","2015","14.8","157"
"Malaysia","2013","14.7","157"
"Malaysia","2011","14.1","157"
"Malaysia","2008","13.8","157"
"Malaysia","2006","13.9","157"
"Malaysia","2003","13.6","157"
"Malaysia","1997","12.8","158"
"Malaysia","1995","13","158"
"Malaysia","1992","13.1","158"
"Malaysia","1989","13.5","158"
"Malaysia","1987","13.3","158"
"Malaysia","1984","13","158"
"Maldives","2019","17","22"
"Maldives","2016","16.9","22"
"Maldives","2009","15.7","22"
"Maldives","2002","14.4","22"
"Mali","2018","15.4","30"
"Mali","2009","16.2","159"
"Mali","2006","14.9","159"
"Mali","2001","14.7","160"
"Mali","1994","11.9","161"
"Malta","2020","17","18"
"Malta","2019","16.9","18"
"Malta","2018","17.7","18"
"Malta","2017","17.6","18"
"Malta","2016","17.5","18"
"Malta","2015","17.4","18"
"Malta","2014","17.6","18"
"Malta","2013","17.5","18"
"Malta","2012","17.6","18"
"Malta","2011","17.6","18"
"Malta","2010","17.6","18"
"Malta","2009","17.3","18"
"Malta","2008","17.5","18"
"Malta","2007","17.7","18"
"Malta","2006","17.9","18"
"Marshall Islands","2019","15.8","22"
"Mauritania","2014","16.9","162"
"Mauritania","2008","16.3","162"
"Mauritania","2004","14.7","162"
"Mauritania","2000","15.2","162"
"Mauritania","1995","15.7","162"
"Mauritania","1993","12.2","163"
"Mauritania","1987","15","164"
"Mauritius","2017","15.5","1"
"Mauritius","2012","15.1","1"
"Mauritius","2006","15.6","1"
"Mexico","2020","13.8","165"
"Mexico","2018","13.3","165"
"Mexico","2016","13.1","165"
"Mexico","2014","12.7","166"
"Mexico","2012","12.8","166"
"Mexico","2010","13.2","166"
"Mexico","2008","12.7","166"
"Mexico","2006","12.8","166"
"Mexico","2005","12.7","166"
"Mexico","2004","12.5","166"
"Mexico","2002","12.6","166"
"Mexico","2000","12","166"
"Mexico","1998","12.4","166"
"Mexico","1996","11.9","166"
"Mexico","1994","11.8","166"
"Mexico","1992","11.7","166"
"Mexico","1989","12.4","166"
"Micronesia","2013","15.3","22"
"Micronesia","2005","14.6","22"
"Moldova","2021","17.6","1"
"Moldova","2019","17.5","1"
"Moldova","2018","17.5","1"
"Moldova","2017","17.6","1"
"Moldova","2016","17.4","1"
"Moldova","2015","17.5","1"
"Moldova","2014","17.4","1"
"Moldova","2013","17.3","1"
"Moldova","2012","17.1","1"
"Moldova","2011","16.9","1"
"Moldova","2010","16.6","1"
"Moldova","2009","16.6","1"
"Moldova","2008","16.1","1"
"Moldova","2007","16.3","1"
"Moldova","2006","16.1","1"
"Moldova","2005","15.8","1"
"Moldova","2004","16.1","1"
"Moldova","2003","15.9","1"
"Moldova","2002","16","1"
"Moldova","2001","15.3","1"
"Moldova","2000","15.8","1"
"Moldova","1999","14.1","1"
"Moldova","1998","15.3","1"
"Moldova","1997","15.8","1"
"Mongolia","2018","16.5","167"
"Mongolia","2016","16.6","167"
"Mongolia","2014","16.7","167"
"Mongolia","2012","16.3","167"
"Mongolia","2011","16.1","167"
"Mongolia","2010","16.5","167"
"Mongolia","2007","15.8","167"
"Mongolia","2002","16.8","168"
"Mongolia","1998","17.7","169"
"Mongolia","1995","16.8","169"
"Montenegro","2018","17.1","170"
"Montenegro","2017","17.1","170"
"Montenegro","2016","16.4","170"
"Montenegro","2015","16.3","170"
"Montenegro","2014","16.5","170"
"Montenegro","2013","16.3","170"
"Montenegro","2012","15.9","170"
"Morocco","2013","14.7","171"
"Morocco","2006","14.5","172"
"Morocco","2000","14.5","171"
"Morocco","1998","14.9","172"
"Morocco","1990","15","172"
"Morocco","1984","15.3","173"
"Mozambique","2019","12.4","174"
"Mozambique","2014","11.2","174"
"Mozambique","2008","13.7","174"
"Mozambique","2002","13","175"
"Mozambique","1996","11.2","176"
"Myanmar","2017","16.6","177"
"Myanmar","2015","15","178"
"Namibia","2015","9.8","179"
"Namibia","2009","8.9","179"
"Namibia","2003","8.1","179"
"Nauru","2012","16.5","22"
"Nepal","2010","16.2","180"
"Nepal","2003","13.4","181"
"Nepal","1995","15.6","182"
"Netherlands","2020","18.3","18"
"Netherlands","2019","17.4","18"
"Netherlands","2018","17.6","18"
"Netherlands","2017","17.5","18"
"Netherlands","2016","17.6","18"
"Netherlands","2015","17.5","18"
"Netherlands","2014","17.4","18"
"Netherlands","2013","17.5","18"
"Netherlands","2012","17.6","18"
"Netherlands","2011","17.6","18"
"Netherlands","2010","17.7","18"
"Netherlands","2009","17.6","18"
"Netherlands","2008","17.3","18"
"Netherlands","2007","17.1","18"
"Netherlands","2006","17","18"
"Netherlands","2005","17.3","18"
"Netherlands","2004","17.3","18"
"Netherlands","1999","17.2","27"
"Netherlands","1993","17.2","27"
"Netherlands","1990","16.6","183"
"Netherlands","1987","17.4","183"
"Netherlands","1983","17.3","183"
"Nicaragua","2014","13.7","184"
"Nicaragua","2009","14.1","184"
"Nicaragua","2005","12.8","184"
"Nicaragua","2001","11.8","184"
"Nicaragua","1998","11.8","184"
"Nicaragua","1993","11.2","184"
"Niger","2018","15","30"
"Niger","2014","16","185"
"Niger","2011","16.2","185"
"Niger","2007","14.8","186"
"Niger","2005","13.7","187"
"Niger","1994","14.5","188"
"Niger","1992","15.7","189"
"Nigeria","2018","16.2","190"
"Nigeria","2015","15.8","191"
"Nigeria","2012","15.9","192"
"Nigeria","2010","15.9","193"
"Nigeria","2003","15.4","190"
"Nigeria","1996","12.3","194"
"Nigeria","1992","14.4","194"
"Nigeria","1985","15.5","195"
"North Macedonia","2019","18","170"
"North Macedonia","2018","18.1","170"
"North Macedonia","2017","17.9","170"
"North Macedonia","2016","17.9","170"
"North Macedonia","2015","17.4","170"
"North Macedonia","2014","17.2","170"
"North Macedonia","2013","16.8","170"
"North Macedonia","2012","16.7","170"
"North Macedonia","2011","16.5","170"
"North Macedonia","2010","16.9","170"
"North Macedonia","2009","15.6","170"
"Norway","2019","17.7","18"
"Norway","2018","17.8","18"
"Norway","2017","18","18"
"Norway","2016","17.6","18"
"Norway","2015","17.7","18"
"Norway","2014","17.9","18"
"Norway","2013","17.9","18"
"Norway","2012","18.1","18"
"Norway","2011","18.2","18"
"Norway","2010","18","18"
"Norway","2009","17.9","18"
"Norway","2008","17.7","18"
"Norway","2007","17.5","18"
"Norway","2006","18","18"
"Norway","2005","16.6","18"
"Norway","2004","16.4","18"
"Norway","2003","17.3","18"
"Norway","2000","17.2","16"
"Norway","1995","17.7","16"
"Norway","1991","17.8","16"
"Norway","1986","18","16"
"Norway","1979","17.4","16"
"Pakistan","2018","16.4","22"
"Pakistan","2015","16","22"
"Pakistan","2013","16.6","22"
"Pakistan","2011","16.4","22"
"Pakistan","2010","16.6","22"
"Pakistan","2007","16.3","22"
"Pakistan","2005","16","22"
"Pakistan","2004","16.2","22"
"Pakistan","2001","16.6","196"
"Pakistan","1998","15.8","22"
"Pakistan","1996","16.5","197"
"Pakistan","1990","16.3","22"
"Pakistan","1987","15.9","22"
"Panama","2021","12.5","34"
"Panama","2019","13.2","34"
"Panama","2018","13.4","34"
"Panama","2017","13.3","34"
"Panama","2016","12.9","34"
"Panama","2015","12.8","34"
"Panama","2014","13.1","34"
"Panama","2013","12.7","34"
"Panama","2012","12.7","34"
"Panama","2011","12.6","34"
"Panama","2010","12.6","34"
"Panama","2009","12.4","34"
"Panama","2008","12.4","34"
"Panama","2007","12.4","34"
"Panama","2006","11.8","34"
"Panama","2005","11.9","34"
"Panama","2004","11.7","34"
"Panama","2003","11.5","34"
"Panama","2002","11.4","34"
"Panama","2001","11.6","34"
"Panama","2000","11.4","34"
"Panama","1999","11.5","34"
"Panama","1998","11.5","34"
"Panama","1997","11.1","34"
"Panama","1995","11.6","34"
"Panama","1991","11.5","198"
"Panama","1989","11.6","198"
"Panama","1979","13.1","199"
"Papua New Guinea","2009","15.2","22"
"Papua New Guinea","1996","13.5","22"
"Paraguay","2022","13.9","200"
"Paraguay","2021","14.4","200"
"Paraguay","2020","14.4","200"
"Paraguay","2019","13.7","200"
"Paraguay","2018","13.7","200"
"Paraguay","2017","12.9","200"
"Paraguay","2016","13.2","200"
"Paraguay","2015","13.4","200"
"Paraguay","2014","12.6","200"
"Paraguay","2013","13.1","200"
"Paraguay","2012","13.8","200"
"Paraguay","2011","12.5","200"
"Paraguay","2010","12.8","200"
"Paraguay","2009","13.2","200"
"Paraguay","2008","12.4","200"
"Paraguay","2007","12.1","200"
"Paraguay","2006","12.1","200"
"Paraguay","2005","12.2","200"
"Paraguay","2004","12","200"
"Paraguay","2003","11.4","200"
"Paraguay","2002","11.1","200"
"Paraguay","2001","11.9","201"
"Paraguay","1999","11.8","200"
"Paraguay","1997","12.1","201"
"Paraguay","1995","11","34"
"Paraguay","1990","14.6","34"
"Peru","2021","15.2","71"
"Peru","2020","14.6","71"
"Peru","2019","15.2","71"
"Peru","2018","15","71"
"Peru","2017","14.9","71"
"Peru","2016","14.8","71"
"Peru","2015","14.8","71"
"Peru","2014","15","71"
"Peru","2013","14.9","71"
"Peru","2012","14.8","71"
"Peru","2011","14.8","71"
"Peru","2010","14.4","71"
"Peru","2009","13.9","71"
"Peru","2008","14","71"
"Peru","2007","13.3","71"
"Peru","2006","13.2","71"
"Peru","2005","13","71"
"Peru","2004","13.1","71"
"Peru","2003","12","71"
"Peru","2002","12.2","71"
"Peru","2001","12.7","71"
"Peru","2000","13.6","71"
"Peru","1999","11.7","71"
"Peru","1998","11.6","71"
"Peru","1997","12.4","71"
"Philippines","2021","14.3","202"
"Philippines","2018","14","202"
"Philippines","2015","13.4","202"
"Philippines","2012","13","202"
"Philippines","2009","13","202"
"Philippines","2006","12.8","202"
"Philippines","2003","13.1","202"
"Philippines","2000","12.7","202"
"Poland","2019","17.6","18"
"Poland","2018","17.4","18"
"Poland","2017","17.5","18"
"Poland","2016","17.1","18"
"Poland","2015","17.5","18"
"Poland","2014","17.1","18"
"Poland","2013","17","18"
"Poland","2012","17","18"
"Poland","2011","17","18"
"Poland","2010","16.9","18"
"Poland","2009","16.9","18"
"Poland","2008","16.8","18"
"Poland","2007","16.6","18"
"Poland","2006","16.6","18"
"Poland","2005","16.5","18"
"Poland","2004","16.3","18"
"Portugal","2020","16.4","18"
"Portugal","2019","16.7","18"
"Portugal","2018","16.5","18"
"Portugal","2017","16.5","18"
"Portugal","2016","16.3","18"
"Portugal","2015","16.3","18"
"Portugal","2014","16.4","18"
"Portugal","2013","16.3","18"
"Portugal","2012","16.2","18"
"Portugal","2011","15.8","18"
"Portugal","2010","15.9","18"
"Portugal","2009","16.3","18"
"Portugal","2008","15.8","18"
"Portugal","2007","15.7","18"
"Portugal","2006","15.1","18"
"Portugal","2005","15","18"
"Portugal","2004","15.1","18"
"Portugal","2003","15.3","18"
"Romania","2020","17.8","18"
"Romania","2019","17.7","18"
"Romania","2018","17.3","18"
"Romania","2017","17.4","18"
"Romania","2016","17.9","18"
"Romania","2015","17.7","18"
"Romania","2014","17.8","18"
"Romania","2013","17.4","18"
"Romania","2012","17.1","18"
"Romania","2011","17.1","18"
"Romania","2010","17.1","18"
"Romania","2009","16.9","18"
"Romania","2008","16.7","18"
"Romania","2007","16.6","18"
"Romania","2006","16.3","18"
"Russia","2020","15.5","1"
"Russia","2019","15.2","1"
"Russia","2018","15.2","1"
"Russia","2017","15.3","1"
"Russia","2016","15.5","1"
"Russia","2015","15.2","1"
"Russia","2014","14.7","1"
"Russia","2013","14.4","1"
"Russia","2012","14.5","1"
"Russia","2011","14.7","1"
"Russia","2010","14.8","1"
"Russia","2009","14.7","1"
"Russia","2008","14.3","1"
"Russia","2007","14.2","1"
"Russia","2006","14.7","1"
"Russia","2005","14.5","1"
"Russia","2004","14.9","1"
"Russia","2003","14.9","1"
"Russia","2002","15.5","1"
"Russia","2001","15.8","1"
"Russia","2000","15.9","1"
"Russia","1999","15.9","1"
"Russia","1998","15.7","1"
"Russia","1997","15.6","1"
"Rwanda","2016","13.6","203"
"Rwanda","2013","13.2","204"
"Rwanda","2010","12.7","205"
"Rwanda","2005","11.7","206"
"Rwanda","2000","12.6","207"
"SÃ£o TomÃ© and Principe","2017","14.6","208"
"SÃ£o TomÃ© and Principe","2010","16.8","208"
"SÃ£o TomÃ© and Principe","2000","16.6","208"
"Samoa","2013","14.9","22"
"Samoa","2008","14.1","22"
"Samoa","2002","14.5","22"
"Senegal","2018","14.9","30"
"Senegal","2011","15","209"
"Senegal","2005","15.2","210"
"Senegal","2001","14.2","211"
"Senegal","1994","14.4","212"
"Senegal","1991","11.6","163"
"Serbia","2020","16.9","18"
"Serbia","2019","17.1","18"
"Serbia","2018","17.3","18"
"Serbia","2017","17.4","18"
"Serbia","2016","17","18"
"Serbia","2015","16.5","18"
"Serbia","2014","16.5","18"
"Serbia","2013","16.6","18"
"Serbia","2012","16.3","18"
"Seychelles","2018","17.6","213"
"Seychelles","2013","13.3","213"
"Sierra Leone","2018","15.3","214"
"Sierra Leone","2011","15.8","214"
"Sierra Leone","2003","14.4","214"
"Slovak Republic","2019","19","18"
"Slovak Republic","2018","18.8","18"
"Slovak Republic","2017","19.1","18"
"Slovak Republic","2016","19","18"
"Slovak Republic","2015","18.7","18"
"Slovak Republic","2014","19","18"
"Slovak Republic","2013","18.3","18"
"Slovak Republic","2012","18.7","18"
"Slovak Republic","2011","18.4","18"
"Slovak Republic","2010","18.2","18"
"Slovak Republic","2009","18.2","18"
"Slovak Republic","2008","18.2","18"
"Slovak Republic","2007","18.5","18"
"Slovak Republic","2006","18.3","18"
"Slovak Republic","2005","17.5","18"
"Slovak Republic","2004","18.5","18"
"Slovenia","2020","18.2","18"
"Slovenia","2019","18.2","18"
"Slovenia","2018","18.1","18"
"Slovenia","2017","18.3","18"
"Slovenia","2016","18.3","18"
"Slovenia","2015","18.2","18"
"Slovenia","2014","18.1","18"
"Slovenia","2013","18.1","18"
"Slovenia","2012","18.2","18"
"Slovenia","2011","18.2","18"
"Slovenia","2010","18.2","18"
"Slovenia","2009","18.2","18"
"Slovenia","2008","18.3","18"
"Slovenia","2007","18.2","18"
"Slovenia","2006","18.2","18"
"Slovenia","2005","18.2","18"
"Slovenia","2004","18.2","18"
"Solomon Islands","2012","15.5","22"
"Solomon Islands","2005","13.3","22"
"South Africa","2014","8.2","215"
"South Africa","2010","8","216"
"South Africa","2008","8.1","215"
"South Africa","2005","7.5","216"
"South Africa","2000","9.9","39"
"South Africa","1993","9.3","217"
"South Sudan","2009","14.2","218"
"Spain","2020","17.2","18"
"Spain","2019","17.3","18"
"Spain","2018","17.1","18"
"Spain","2017","17.2","18"
"Spain","2016","17.1","18"
"Spain","2015","17","18"
"Spain","2014","17","18"
"Spain","2013","17","18"
"Spain","2012","17","18"
"Spain","2011","16.9","18"
"Spain","2010","16.8","18"
"Spain","2009","16.9","18"
"Spain","2008","17","18"
"Spain","2007","16.9","18"
"Spain","2006","17.2","18"
"Spain","2005","17.4","18"
"Spain","2004","17.1","18"
"Spain","2003","17.5","18"
"Spain","2000","16.8","19"
"Spain","1999","16.7","19"
"Spain","1998","16.7","19"
"Spain","1997","16.7","19"
"Spain","1996","16.6","19"
"Spain","1995","16.5","19"
"Spain","1994","16.8","19"
"Spain","1993","16.5","19"
"Spain","1990","17","219"
"Spain","1985","16.4","219"
"Spain","1980","16.6","219"
"Sri Lanka","2019","15","22"
"Sri Lanka","2016","14.6","22"
"Sri Lanka","2012","14.6","22"
"Sri Lanka","2009","15.3","22"
"Sri Lanka","2006","14.4","22"
"Sri Lanka","2002","14.2","22"
"Sri Lanka","1995","15.2","220"
"Sri Lanka","1990","16","22"
"Sri Lanka","1985","16.4","221"
"St. Lucia","2016","13","222"
"St. Lucia","1995","14.8","223"
"Sudan","2014","16.1","218"
"Sudan","2009","16.3","218"
"Suriname","1999","12.2","224"
"Sweden","2020","17.7","18"
"Sweden","2019","17.6","18"
"Sweden","2018","17.6","18"
"Sweden","2017","17.6","18"
"Sweden","2016","17.5","18"
"Sweden","2015","17.6","18"
"Sweden","2014","17.7","18"
"Sweden","2013","17.7","18"
"Sweden","2012","17.9","18"
"Sweden","2011","17.8","18"
"Sweden","2010","17.8","18"
"Sweden","2009","17.8","18"
"Sweden","2008","17.6","18"
"Sweden","2007","17.8","18"
"Sweden","2006","18","18"
"Sweden","2005","18.2","18"
"Sweden","2004","17.9","18"
"Sweden","2003","18.3","18"
"Sweden","2002","17.7","225"
"Sweden","2000","17.5","225"
"Sweden","1995","18.4","225"
"Sweden","1992","18.1","225"
"Sweden","1987","18.3","225"
"Sweden","1981","18.7","225"
"Sweden","1975","18.1","225"
"Switzerland","2018","16.8","18"
"Switzerland","2017","16.7","18"
"Switzerland","2016","16.6","18"
"Switzerland","2015","16.8","18"
"Switzerland","2014","16.6","18"
"Switzerland","2013","16.6","18"
"Switzerland","2012","16.9","18"
"Switzerland","2011","17","18"
"Switzerland","2010","16.8","18"
"Switzerland","2009","16.6","18"
"Switzerland","2008","16.5","18"
"Switzerland","2007","16.4","18"
"Switzerland","2006","16.5","18"
"Switzerland","2002","16.8","226"
"Switzerland","2000","16.2","226"
"Switzerland","1992","16.5","227"
"Switzerland","1982","15.6","228"
"Syrian Arab Republic","2003","15","137"
"Syrian Arab Republic","1996","15.6","137"
"TÃ¼rkiye","2019","14.6","87"
"TÃ¼rkiye","2018","14.5","87"
"TÃ¼rkiye","2017","14.6","87"
"TÃ¼rkiye","2016","14.5","87"
"TÃ¼rkiye","2015","14.2","87"
"TÃ¼rkiye","2014","14.7","87"
"TÃ¼rkiye","2013","15.1","87"
"TÃ¼rkiye","2012","15.1","87"
"TÃ¼rkiye","2011","15.2","87"
"TÃ¼rkiye","2010","15.6","87"
"TÃ¼rkiye","2009","15.6","87"
"TÃ¼rkiye","2008","15.9","87"
"TÃ¼rkiye","2007","15.8","87"
"TÃ¼rkiye","2006","15.7","87"
"TÃ¼rkiye","2005","14.8","87"
"TÃ¼rkiye","2004","15.2","87"
"TÃ¼rkiye","2003","14.6","87"
"TÃ¼rkiye","2002","14.8","87"
