"Country or Area","Year","Value","Value Footnotes"
"Indonesia","2019","45","119"
"Indonesia","2018","45.6","119"
"Indonesia","2017","45.9","119"
"Indonesia","2016","46.5","119"
"Indonesia","2015","47.9","119"
"Indonesia","2014","47.9","119"
"Indonesia","2013","48.6","119"
"Indonesia","2012","48.1","119"
"Indonesia","2011","47.9","119"
"Indonesia","2010","45","119"
"Indonesia","2009","44.4","119"
"Indonesia","2008","44.3","119"
"Indonesia","2007","44.8","119"
"Indonesia","2006","43.7","119"
"Indonesia","2005","42.8","119"
"Indonesia","2004","42.6","119"
"Indonesia","2003","42.1","119"
"Indonesia","2002","42.2","119"
"Indonesia","2001","39.8","119"
"Indonesia","2000","39.3","119"
"Indonesia","1999","41.4","119"
"Indonesia","1998","41.4","119"
"Indonesia","1996","44.4","119"
"Indonesia","1993","42.4","119"
"Indonesia","1990","41.6","120"
"Indonesia","1987","40.8","120"
"Indonesia","1984","42","120"
"Iran","2019","47.5","121"
"Iran","2018","48.5","121"
"Iran","2017","47.3","121"
"Iran","2016","46.7","121"
"Iran","2015","46.4","121"
"Iran","2014","45.6","121"
"Iran","2013","44.6","121"
"Iran","2009","47.8","121"
"Iran","2006","50.6","121"
"Iran","2005","49.6","121"
"Iran","1998","49.9","122"
"Iran","1994","49.1","122"
"Iran","1990","49.4","122"
"Iran","1986","52.7","122"
"Iraq","2012","38.5","123"
"Iraq","2006","38.1","123"
"Ireland","2020","38.3","18"
"Ireland","2019","39.7","18"
"Ireland","2018","39.7","18"
"Ireland","2017","40","18"
"Ireland","2016","41.2","18"
"Ireland","2015","40.2","18"
"Ireland","2014","40.1","18"
"Ireland","2013","41.3","18"
"Ireland","2012","41.1","18"
"Ireland","2011","40.7","18"
"Ireland","2010","40.2","18"
"Ireland","2009","40.7","18"
"Ireland","2008","39.3","18"
"Ireland","2007","40.3","18"
"Ireland","2006","40.7","18"
"Ireland","2005","41.8","18"
"Ireland","2004","41.4","18"
"Ireland","2003","40.8","18"
"Ireland","2002","40.2","124"
"Ireland","2000","41","125"
"Ireland","1996","43.2","125"
"Ireland","1995","44.5","125"
"Ireland","1994","44.4","125"
"Ireland","1987","42.7","126"
"Israel","2018","43.8","127"
"Israel","2017","43.3","127"
"Israel","2016","44.2","127"
"Israel","2015","44.8","127"
"Israel","2014","44.8","127"
"Israel","2013","45.3","127"
"Israel","2012","46.3","127"
"Israel","2011","46.2","127"
"Israel","2010","47.2","127"
"Israel","2009","47","127"
"Israel","2008","46.5","127"
"Israel","2007","46.1","127"
"Israel","2006","46.4","127"
"Israel","2005","47.2","127"
"Israel","2004","46.2","127"
"Israel","2003","45.9","127"
"Israel","2002","45.1","127"
"Israel","2001","44.9","127"
"Israel","1997","44.3","127"
"Israel","1992","42.4","127"
"Israel","1986","43","127"
"Israel","1979","42.8","127"
"Italy","2020","41.7","18"
"Italy","2019","41.1","18"
"Italy","2018","41.5","18"
"Italy","2017","42.1","18"
"Italy","2016","41.4","18"
"Italy","2015","41.4","18"
"Italy","2014","41","18"
"Italy","2013","41.4","18"
"Italy","2012","41.7","18"
"Italy","2011","41.7","18"
"Italy","2010","41.4","18"
"Italy","2009","40.7","18"
"Italy","2008","40.8","18"
"Italy","2007","40.1","18"
"Italy","2006","40.8","18"
"Italy","2005","40.7","18"
"Italy","2004","41.3","18"
"Italy","2003","41.8","18"
"Italy","2000","41.7","128"
"Italy","1998","42.7","128"
"Italy","1995","41.4","128"
"Italy","1993","41.7","128"
"Italy","1991","39.2","128"
"Italy","1989","40.3","128"
"Italy","1987","41.2","128"
"Italy","1986","39.9","128"
"Jamaica","2004","51.6","21"
"Jamaica","2002","54.2","21"
"Jamaica","1999","50.7","21"
"Jamaica","1996","47.5","21"
"Jamaica","1993","42.8","129"
"Jamaica","1990","47.9","21"
"Jamaica","1988","49.1","129"
"Japan","2013","41.1","130"
"Japan","2010","40.5","130"
"Japan","2008","41.5","130"
"Jordan","2010","42.4","121"
"Jordan","2008","41.7","121"
"Jordan","2006","42.5","121"
"Jordan","2002","44.9","121"
"Jordan","1997","44.4","131"
"Jordan","1992","50","131"
"Jordan","1986","43.8","131"
"Kazakhstan","2018","37.9","1"
"Kazakhstan","2017","37.4","1"
"Kazakhstan","2016","37.2","1"
"Kazakhstan","2015","36.9","1"
"Kazakhstan","2014","37","1"
"Kazakhstan","2013","37","1"
"Kazakhstan","2012","37.7","1"
"Kazakhstan","2011","37.6","1"
"Kazakhstan","2010","37.7","1"
"Kazakhstan","2009","37.7","1"
"Kazakhstan","2008","38.1","1"
"Kazakhstan","2007","39.3","1"
"Kazakhstan","2006","39.5","1"
"Kazakhstan","2005","46.1","1"
"Kazakhstan","2004","40.2","1"
"Kazakhstan","2003","41.3","1"
"Kazakhstan","2002","42.3","1"
"Kazakhstan","2001","42.9","1"
"Kazakhstan","1996","42.3","2"
"Kenya","2021","46.7","132"
"Kenya","2020","44.1","132"
"Kenya","2015","47.5","133"
"Kenya","2005","52.2","133"
"Kenya","1997","51.3","134"
"Kenya","1994","48.9","135"
"Kenya","1992","61.8","136"
"Kiribati","2019","37.4","137"
"Kiribati","2006","43.9","137"
"Korea","2016","39.1","138"
"Korea","2014","38.9","138"
"Korea","2012","39","138"
"Korea","2010","39.4","138"
"Korea","2008","39.7","138"
"Korea","2006","39.2","138"
"Kosovo","2017","38.6","1"
"Kosovo","2016","36.3","1"
"Kosovo","2015","36.1","1"
"Kosovo","2014","36.5","1"
"Kosovo","2013","36.2","1"
"Kosovo","2012","37.9","1"
"Kosovo","2011","37.1","1"
"Kosovo","2010","41.5","1"
"Kosovo","2009","40.2","1"
"Kosovo","2006","39.2","1"
"Kosovo","2005","39.7","1"
"Kosovo","2003","38.1","1"
"Kyrgyz Republic","2020","38.5","139"
"Kyrgyz Republic","2019","39.5","139"
"Kyrgyz Republic","2018","37.8","139"
"Kyrgyz Republic","2017","37.4","139"
"Kyrgyz Republic","2016","37.2","139"
"Kyrgyz Republic","2015","38.8","139"
"Kyrgyz Republic","2014","37","139"
"Kyrgyz Republic","2013","38.3","139"
"Kyrgyz Republic","2012","37.3","139"
"Kyrgyz Republic","2011","37.7","139"
"Kyrgyz Republic","2010","39.2","139"
"Kyrgyz Republic","2009","39.3","139"
"Kyrgyz Republic","2008","40","139"
"Kyrgyz Republic","2007","41.8","139"
"Kyrgyz Republic","2006","44.9","139"
"Kyrgyz Republic","2005","41.3","139"
"Kyrgyz Republic","2004","43","139"
"Kyrgyz Republic","2003","38.1","1"
"Kyrgyz Republic","2002","39.1","1"
"Kyrgyz Republic","2001","39.1","1"
"Kyrgyz Republic","2000","40.2","1"
"Lao PDR","2018","46.4","140"
"Lao PDR","2012","44.1","140"
"Lao PDR","2007","43.9","140"
"Lao PDR","2002","41.7","140"
"Lao PDR","1997","43.7","140"
"Lao PDR","1992","43","140"
"Latvia","2020","42.9","18"
"Latvia","2019","42","18"
"Latvia","2018","42.3","18"
"Latvia","2017","42.4","18"
"Latvia","2016","41.5","18"
"Latvia","2015","41.5","18"
"Latvia","2014","42.2","18"
"Latvia","2013","42.6","18"
"Latvia","2012","42.3","18"
"Latvia","2011","42.8","18"
"Latvia","2010","41.7","18"
"Latvia","2009","42.6","18"
"Latvia","2008","43.5","18"
"Latvia","2007","44.1","18"
"Latvia","2006","42.6","18"
"Latvia","2005","45.5","18"
"Latvia","2004","43.5","18"
"Lebanon","2011","40","1"
"Lesotho","2017","49.8","141"
"Lesotho","2002","55.4","1"
"Lesotho","1994","66.5","142"
"Lesotho","1986","60","143"
"Liberia","2016","42.8","22"
"Liberia","2014","41.3","22"
"Liberia","2007","43.5","144"
"Lithuania","2020","43.8","18"
"Lithuania","2019","42.8","18"
"Lithuania","2018","42.8","18"
"Lithuania","2017","43.9","18"
"Lithuania","2016","45","18"
"Lithuania","2015","44.2","18"
"Lithuania","2014","44.1","18"
"Lithuania","2013","42.5","18"
"Lithuania","2012","42","18"
"Lithuania","2011","39.9","18"
"Lithuania","2010","40.3","18"
"Lithuania","2009","43.4","18"
"Lithuania","2008","42.9","18"
"Lithuania","2007","42","18"
"Lithuania","2006","42","18"
"Lithuania","2005","42.6","18"
"Lithuania","2004","43.7","18"
"Luxembourg","2020","40.5","18"
"Luxembourg","2019","41.4","18"
"Luxembourg","2018","42.2","18"
"Luxembourg","2017","41.4","18"
"Luxembourg","2016","39.4","18"
"Luxembourg","2015","40.4","18"
"Luxembourg","2014","39.1","18"
"Luxembourg","2013","39.7","18"
"Luxembourg","2012","41.7","18"
"Luxembourg","2011","39.9","18"
"Luxembourg","2010","38.8","18"
"Luxembourg","2009","39.2","18"
"Luxembourg","2008","40.8","18"
"Luxembourg","2007","39.7","18"
"Luxembourg","2006","39.4","18"
"Luxembourg","2005","39.4","18"
"Luxembourg","2004","38.7","18"
"Luxembourg","2003","38.6","18"
"Luxembourg","2002","39.7","145"
"Luxembourg","2001","39.5","146"
"Luxembourg","2000","38.7","146"
"Luxembourg","1999","38.5","146"
"Luxembourg","1998","39","146"
"Luxembourg","1997","38.2","146"
"Luxembourg","1996","37.8","146"
"Luxembourg","1995","37.4","146"
"Luxembourg","1994","37.2","146"
"Luxembourg","1993","36.8","147"
"Luxembourg","1992","36.8","147"
"Luxembourg","1991","36.6","147"
"Luxembourg","1990","37.2","147"
"Luxembourg","1989","40.1","147"
"Luxembourg","1988","38","147"
"Luxembourg","1987","38.4","147"
"Luxembourg","1986","37.3","147"
"Luxembourg","1985","36","147"
"Madagascar","2012","49.4","148"
"Madagascar","2010","49.5","149"
"Madagascar","2005","47.5","149"
"Madagascar","2001","53.5","149"
"Madagascar","1999","45.2","149"
"Madagascar","1997","46","149"
"Madagascar","1993","51.4","149"
"Madagascar","1980","52.5","150"
"Malawi","2019","46.2","151"
"Malawi","2016","51.7","152"
"Malawi","2010","51.8","153"
"Malawi","2004","47.5","154"
"Malawi","1997","70.3","155"
"Malaysia","2018","47.3","156"
"Malaysia","2015","47.3","157"
"Malaysia","2013","47.7","157"
"Malaysia","2011","49.6","157"
"Malaysia","2008","50.8","157"
"Malaysia","2006","50.3","157"
"Malaysia","2003","51.7","157"
"Malaysia","1997","54.3","158"
"Malaysia","1995","53.8","158"
"Malaysia","1992","53.1","158"
"Malaysia","1989","52","158"
"Malaysia","1987","52.7","158"
"Malaysia","1984","53.9","158"
"Maldives","2019","38.5","22"
"Maldives","2016","39.8","22"
"Maldives","2009","45","22"
"Maldives","2002","48.7","22"
"Mali","2018","43.8","30"
"Mali","2009","41.3","159"
"Mali","2006","46.1","159"
"Mali","2001","46.5","160"
"Mali","1994","56.2","161"
"Malta","2020","39.7","18"
"Malta","2019","39.4","18"
"Malta","2018","37.5","18"
"Malta","2017","38","18"
"Malta","2016","37.9","18"
"Malta","2015","38.1","18"
"Malta","2014","37.8","18"
"Malta","2013","37.8","18"
"Malta","2012","38","18"
"Malta","2011","37.8","18"
"Malta","2010","37.6","18"
"Malta","2009","38.6","18"
"Malta","2008","37.5","18"
"Malta","2007","37.5","18"
"Malta","2006","36.7","18"
"Marshall Islands","2019","43.3","22"
"Mauritania","2014","40.2","162"
"Mauritania","2008","42.4","162"
"Mauritania","2004","47.4","162"
"Mauritania","2000","45.7","162"
"Mauritania","1995","44.5","162"
"Mauritania","1993","56.1","163"
"Mauritania","1987","48.6","164"
"Mauritius","2017","44.6","1"
"Mauritius","2012","46.2","1"
"Mauritius","2006","43.8","1"
"Mexico","2020","51.2","165"
"Mexico","2018","52.6","165"
"Mexico","2016","53.4","165"
"Mexico","2014","54.7","166"
"Mexico","2012","54.4","166"
"Mexico","2010","52.9","166"
"Mexico","2008","55","166"
"Mexico","2006","54.6","166"
"Mexico","2005","55.2","166"
"Mexico","2004","55.4","166"
"Mexico","2002","55.6","166"
"Mexico","2000","57.6","166"
"Mexico","1998","56.5","166"
"Mexico","1996","57.9","166"
"Mexico","1994","57.9","166"
"Mexico","1992","57.9","166"
"Mexico","1989","55.8","166"
"Micronesia","2013","46","22"
"Micronesia","2005","48.7","22"
"Moldova","2021","36","1"
"Moldova","2019","36.2","1"
"Moldova","2018","36","1"
"Moldova","2017","36.1","1"
"Moldova","2016","36.6","1"
"Moldova","2015","36.9","1"
"Moldova","2014","36.7","1"
"Moldova","2013","37.8","1"
"Moldova","2012","38.4","1"
"Moldova","2011","39.3","1"
"Moldova","2010","40.3","1"
"Moldova","2009","40.6","1"
"Moldova","2008","42.4","1"
"Moldova","2007","42","1"
"Moldova","2006","42.7","1"
"Moldova","2005","43.8","1"
"Moldova","2004","42.9","1"
"Moldova","2003","42.9","1"
"Moldova","2002","43.1","1"
"Moldova","2001","45.2","1"
"Moldova","2000","43.8","1"
"Moldova","1999","49.6","1"
"Moldova","1998","45.9","1"
"Moldova","1997","43.8","1"
"Mongolia","2018","40.9","167"
"Mongolia","2016","40.6","167"
"Mongolia","2014","40.3","167"
"Mongolia","2012","41.7","167"
"Mongolia","2011","42","167"
"Mongolia","2010","41.1","167"
"Mongolia","2007","43.4","167"
"Mongolia","2002","40.5","168"
"Mongolia","1998","38.2","169"
"Mongolia","1995","40.8","169"
"Montenegro","2018","42.3","170"
"Montenegro","2017","42.3","170"
"Montenegro","2016","43.9","170"
"Montenegro","2015","44.3","170"
"Montenegro","2014","43.8","170"
"Montenegro","2013","44","170"
"Montenegro","2012","45.3","170"
"Morocco","2013","47","171"
"Morocco","2006","48","172"
"Morocco","2000","47.8","171"
"Morocco","1998","46.5","172"
"Morocco","1990","46.1","172"
"Morocco","1984","46.2","173"
"Mozambique","2019","56.1","174"
"Mozambique","2014","59.5","174"
"Mozambique","2008","51.4","174"
"Mozambique","2002","53.5","175"
"Mozambique","1996","59.1","176"
"Myanmar","2017","39.9","177"
"Myanmar","2015","45.7","178"
"Namibia","2015","63.7","179"
"Namibia","2009","66.4","179"
"Namibia","2003","69","179"
"Nauru","2012","40.7","22"
"Nepal","2010","41.5","180"
"Nepal","2003","51.2","181"
"Nepal","1995","43.7","182"
"Netherlands","2020","35.4","18"
"Netherlands","2019","38","18"
"Netherlands","2018","37.2","18"
"Netherlands","2017","37.6","18"
"Netherlands","2016","37.2","18"
"Netherlands","2015","37.4","18"
"Netherlands","2014","37.7","18"
"Netherlands","2013","37.2","18"
"Netherlands","2012","37","18"
"Netherlands","2011","37","18"
"Netherlands","2010","36.9","18"
"Netherlands","2009","37","18"
"Netherlands","2008","38.1","18"
"Netherlands","2007","38.6","18"
"Netherlands","2006","39","18"
"Netherlands","2005","38","18"
"Netherlands","2004","38.3","18"
"Netherlands","1999","37.1","27"
"Netherlands","1993","38.6","27"
"Netherlands","1990","39.7","183"
"Netherlands","1987","36.6","183"
"Netherlands","1983","37.5","183"
"Nicaragua","2014","52.1","184"
"Nicaragua","2009","49.9","184"
"Nicaragua","2005","54.6","184"
"Nicaragua","2001","57.9","184"
"Nicaragua","1998","58.6","184"
"Nicaragua","1993","60.5","184"
"Niger","2018","45.6","30"
"Niger","2014","42.4","185"
"Niger","2011","40.8","185"
"Niger","2007","45.7","186"
"Niger","2005","51","187"
"Niger","1994","48.3","188"
"Niger","1992","43.9","189"
"Nigeria","2018","42.4","190"
"Nigeria","2015","43.1","191"
"Nigeria","2012","42.8","192"
"Nigeria","2010","43","193"
"Nigeria","2003","46","190"
"Nigeria","1996","56.5","194"
"Nigeria","1992","49.3","194"
"Nigeria","1985","45","195"
"North Macedonia","2019","39","170"
"North Macedonia","2018","38.8","170"
"North Macedonia","2017","39.7","170"
"North Macedonia","2016","40","170"
"North Macedonia","2015","41.1","170"
"North Macedonia","2014","40.9","170"
"North Macedonia","2013","41.8","170"
"North Macedonia","2012","43.1","170"
"North Macedonia","2011","43.8","170"
"North Macedonia","2010","44","170"
"North Macedonia","2009","47.1","170"
"Norway","2019","36.7","18"
"Norway","2018","36.6","18"
"Norway","2017","36","18"
"Norway","2016","37.2","18"
"Norway","2015","36.6","18"
"Norway","2014","35.9","18"
"Norway","2013","35.7","18"
"Norway","2012","35.2","18"
"Norway","2011","34.8","18"
"Norway","2010","35.3","18"
"Norway","2009","35.6","18"
"Norway","2008","36.2","18"
"Norway","2007","36.5","18"
"Norway","2006","35.5","18"
"Norway","2005","39.7","18"
"Norway","2004","40.5","18"
"Norway","2003","37.2","18"
"Norway","2000","37.1","16"
"Norway","1995","35.8","16"
"Norway","1991","35.3","16"
"Norway","1986","34.8","16"
"Norway","1979","36.7","16"
"Pakistan","2018","39.6","22"
"Pakistan","2015","41","22"
"Pakistan","2013","39.4","22"
"Pakistan","2011","39.8","22"
"Pakistan","2010","38.9","22"
"Pakistan","2007","39.8","22"
"Pakistan","2005","41.1","22"
"Pakistan","2004","40.6","22"
"Pakistan","2001","38.8","196"
"Pakistan","1998","42.4","22"
"Pakistan","1996","39","197"
"Pakistan","1990","41.8","22"
"Pakistan","1987","42.2","22"
"Panama","2021","55.7","34"
"Panama","2019","54.4","34"
"Panama","2018","53.6","34"
"Panama","2017","54.2","34"
"Panama","2016","54.8","34"
"Panama","2015","55.3","34"
"Panama","2014","54.8","34"
"Panama","2013","56","34"
"Panama","2012","56.1","34"
"Panama","2011","55.8","34"
"Panama","2010","56","34"
"Panama","2009","56.4","34"
"Panama","2008","57","34"
"Panama","2007","56.6","34"
"Panama","2006","58.4","34"
"Panama","2005","57.7","34"
"Panama","2004","58.7","34"
"Panama","2003","59.5","34"
"Panama","2002","59.8","34"
"Panama","2001","59.9","34"
"Panama","2000","60.1","34"
"Panama","1999","59.8","34"
"Panama","1998","60.6","34"
"Panama","1997","61.3","34"
"Panama","1995","60.5","34"
"Panama","1991","60.6","198"
"Panama","1989","61","198"
"Panama","1979","53.4","199"
"Papua New Guinea","2009","47.3","22"
"Papua New Guinea","1996","51.5","22"
"Paraguay","2022","50.8","200"
"Paraguay","2021","48.9","200"
"Paraguay","2020","49.3","200"
"Paraguay","2019","51.2","200"
"Paraguay","2018","51.5","200"
"Paraguay","2017","53.9","200"
"Paraguay","2016","53.1","200"
"Paraguay","2015","52.7","200"
"Paraguay","2014","55.6","200"
"Paraguay","2013","53.1","200"
"Paraguay","2012","52.5","200"
"Paraguay","2011","56.7","200"
"Paraguay","2010","55.6","200"
"Paraguay","2009","53.9","200"
"Paraguay","2008","55.7","200"
"Paraguay","2007","57.6","200"
"Paraguay","2006","57.6","200"
"Paraguay","2005","56.3","200"
"Paraguay","2004","57.3","200"
"Paraguay","2003","59.4","200"
"Paraguay","2002","61.1","200"
"Paraguay","2001","58.9","201"
"Paraguay","1999","58.6","200"
"Paraguay","1997","58.4","201"
"Paraguay","1995","61.8","34"
"Paraguay","1990","47.1","34"
"Peru","2021","46.4","71"
"Peru","2020","49.1","71"
"Peru","2019","47.2","71"
"Peru","2018","47.9","71"
"Peru","2017","48.4","71"
"Peru","2016","48.8","71"
"Peru","2015","48.7","71"
"Peru","2014","48.3","71"
"Peru","2013","48.9","71"
"Peru","2012","49.3","71"
"Peru","2011","49.5","71"
"Peru","2010","50.3","71"
"Peru","2009","51.6","71"
"Peru","2008","51.8","71"
"Peru","2007","54.2","71"
"Peru","2006","54.5","71"
"Peru","2005","54.7","71"
"Peru","2004","54.3","71"
"Peru","2003","57.7","71"
"Peru","2002","57.7","71"
"Peru","2001","55.5","71"
"Peru","2000","53.3","71"
"Peru","1999","58.9","71"
"Peru","1998","59.3","71"
"Peru","1997","57.1","71"
"Philippines","2021","48","202"
"Philippines","2018","49.2","202"
"Philippines","2015","51","202"
"Philippines","2012","52.7","202"
"Philippines","2009","52.5","202"
"Philippines","2006","53.1","202"
"Philippines","2003","52.6","202"
"Philippines","2000","53.7","202"
"Poland","2019","37.6","18"
"Poland","2018","38.6","18"
"Poland","2017","38.2","18"
"Poland","2016","39.4","18"
"Poland","2015","39.3","18"
"Poland","2014","40.3","18"
"Poland","2013","40.5","18"
"Poland","2012","40.4","18"
"Poland","2011","40.6","18"
"Poland","2010","40.7","18"
"Poland","2009","40.9","18"
"Poland","2008","40.9","18"
"Poland","2007","41.4","18"
"Poland","2006","41.7","18"
"Poland","2005","42.4","18"
"Poland","2004","43.9","18"
"Portugal","2020","42.1","18"
"Portugal","2019","40.9","18"
"Portugal","2018","41.4","18"
"Portugal","2017","41.6","18"
"Portugal","2016","42.6","18"
"Portugal","2015","42.7","18"
"Portugal","2014","42.6","18"
"Portugal","2013","43.1","18"
"Portugal","2012","43.2","18"
"Portugal","2011","43.8","18"
"Portugal","2010","43.4","18"
"Portugal","2009","42.5","18"
"Portugal","2008","44.1","18"
"Portugal","2007","44.2","18"
"Portugal","2006","45.4","18"
"Portugal","2005","46.1","18"
"Portugal","2004","46.3","18"
"Portugal","2003","45.9","18"
"Romania","2020","40","18"
"Romania","2019","40.4","18"
"Romania","2018","41.2","18"
"Romania","2017","41","18"
"Romania","2016","39.6","18"
"Romania","2015","40.8","18"
"Romania","2014","40.7","18"
"Romania","2013","41.6","18"
"Romania","2012","41.8","18"
"Romania","2011","41.2","18"
"Romania","2010","41.1","18"
"Romania","2009","41.5","18"
"Romania","2008","42.3","18"
"Romania","2007","43.3","18"
"Romania","2006","45","18"
"Russia","2020","44","1"
"Russia","2019","45.3","1"
"Russia","2018","45.1","1"
"Russia","2017","44.8","1"
"Russia","2016","44.4","1"
"Russia","2015","45.3","1"
"Russia","2014","47.1","1"
"Russia","2013","48","1"
"Russia","2012","47.8","1"
"Russia","2011","47","1"
"Russia","2010","46.6","1"
"Russia","2009","47.1","1"
"Russia","2008","48.5","1"
"Russia","2007","48.9","1"
"Russia","2006","47.5","1"
"Russia","2005","47.7","1"
"Russia","2004","46.8","1"
"Russia","2003","46.7","1"
"Russia","2002","44.2","1"
"Russia","2001","43.8","1"
"Russia","2000","43.7","1"
"Russia","1999","43.8","1"
"Russia","1998","44.6","1"
"Russia","1997","45.1","1"
"Rwanda","2016","50.8","203"
"Rwanda","2013","52.2","204"
"Rwanda","2010","54.1","205"
"Rwanda","2005","58","206"
"Rwanda","2000","54.9","207"
"SÃ£o TomÃ© and Principe","2017","47.9","208"
"SÃ£o TomÃ© and Principe","2010","39.5","208"
"SÃ£o TomÃ© and Principe","2000","40.2","208"
"Samoa","2013","46.4","22"
"Samoa","2008","49.2","22"
"Samoa","2002","47.9","22"
"Senegal","2018","45.9","30"
"Senegal","2011","46.9","209"
"Senegal","2005","45.8","210"
"Senegal","2001","48.4","211"
"Senegal","1994","48.4","212"
"Senegal","1991","58.6","163"
"Serbia","2020","41.7","18"
"Serbia","2019","41.1","18"
"Serbia","2018","41","18"
"Serbia","2017","41.5","18"
"Serbia","2016","43.5","18"
"Serbia","2015","45","18"
"Serbia","2014","44.8","18"
"Serbia","2013","44.3","18"
"Serbia","2012","45","18"
"Seychelles","2018","39.1","213"
"Seychelles","2013","53","213"
"Sierra Leone","2018","44.2","214"
"Sierra Leone","2011","42.4","214"
"Sierra Leone","2003","47.8","214"
"Slovak Republic","2019","32.8","18"
"Slovak Republic","2018","33.8","18"
"Slovak Republic","2017","32.6","18"
"Slovak Republic","2016","34","18"
"Slovak Republic","2015","35","18"
"Slovak Republic","2014","34.5","18"
"Slovak Republic","2013","36.5","18"
"Slovak Republic","2012","34.9","18"
"Slovak Republic","2011","35.4","18"
"Slovak Republic","2010","36.1","18"
"Slovak Republic","2009","36.1","18"
"Slovak Republic","2008","35.6","18"
"Slovak Republic","2007","34.5","18"
"Slovak Republic","2006","35.5","18"
"Slovak Republic","2005","38.3","18"
"Slovak Republic","2004","35.9","18"
"Slovenia","2020","34.4","18"
"Slovenia","2019","34.6","18"
"Slovenia","2018","34.9","18"
"Slovenia","2017","34.4","18"
"Slovenia","2016","34.7","18"
"Slovenia","2015","35.1","18"
"Slovenia","2014","35.4","18"
"Slovenia","2013","35.7","18"
"Slovenia","2012","35.2","18"
"Slovenia","2011","34.8","18"
"Slovenia","2010","34.8","18"
"Slovenia","2009","34.7","18"
"Slovenia","2008","34","18"
"Slovenia","2007","34.4","18"
"Slovenia","2006","34.4","18"
"Slovenia","2005","34.6","18"
"Slovenia","2004","34.7","18"
"Solomon Islands","2012","44.6","22"
"Solomon Islands","2005","52","22"
"South Africa","2014","68.2","215"
"South Africa","2010","68.9","216"
"South Africa","2008","68.7","215"
"South Africa","2005","71","216"
"South Africa","2000","62.7","39"
"South Africa","1993","64.3","217"
"South Sudan","2009","50.6","218"
"Spain","2020","41","18"
"Spain","2019","40.6","18"
"Spain","2018","41","18"
"Spain","2017","41","18"
"Spain","2016","41.7","18"
"Spain","2015","42.1","18"
"Spain","2014","41.9","18"
"Spain","2013","41.9","18"
"Spain","2012","41.6","18"
"Spain","2011","41.8","18"
"Spain","2010","41.7","18"
"Spain","2009","41.5","18"
"Spain","2008","41","18"
"Spain","2007","41","18"
"Spain","2006","40.4","18"
"Spain","2005","39.6","18"
"Spain","2004","40.3","18"
"Spain","2003","39.1","18"
"Spain","2000","41.3","19"
"Spain","1999","41.2","19"
"Spain","1998","41.4","19"
"Spain","1997","42","19"
"Spain","1996","42.8","19"
"Spain","1995","42.5","19"
"Spain","1994","41.8","19"
"Spain","1993","42.4","19"
"Spain","1990","39.9","219"
"Spain","1985","42.1","219"
"Spain","1980","41.7","219"
"Sri Lanka","2019","45.7","22"
"Sri Lanka","2016","47.2","22"
"Sri Lanka","2012","46.6","22"
"Sri Lanka","2009","44.4","22"
"Sri Lanka","2006","47.4","22"
"Sri Lanka","2002","48","22"
"Sri Lanka","1995","44","220"
"Sri Lanka","1990","41.7","22"
"Sri Lanka","1985","41.1","221"
"St. Lucia","2016","55.4","222"
"St. Lucia","1995","48.3","223"
"Sudan","2014","42.4","218"
"Sudan","2009","42.4","218"
"Suriname","1999","60.5","224"
"Sweden","2020","37.2","18"
"Sweden","2019","37.5","18"
"Sweden","2018","37.8","18"
"Sweden","2017","37.1","18"
"Sweden","2016","37.8","18"
"Sweden","2015","37.6","18"
"Sweden","2014","37","18"
"Sweden","2013","37.1","18"
"Sweden","2012","36.4","18"
"Sweden","2011","36.3","18"
"Sweden","2010","36.6","18"
"Sweden","2009","36.2","18"
"Sweden","2008","36.9","18"
"Sweden","2007","36.2","18"
"Sweden","2006","35.6","18"
"Sweden","2005","35.6","18"
"Sweden","2004","35.5","18"
"Sweden","2003","34.7","18"
"Sweden","2002","35.6","225"
"Sweden","2000","36.6","225"
"Sweden","1995","34.4","225"
"Sweden","1992","34.5","225"
"Sweden","1987","33.2","225"
"Sweden","1981","32.8","225"
"Sweden","1975","34.2","225"
"Switzerland","2018","40.8","18"
"Switzerland","2017","40.6","18"
"Switzerland","2016","40.8","18"
"Switzerland","2015","40.2","18"
"Switzerland","2014","40.5","18"
"Switzerland","2013","40.5","18"
"Switzerland","2012","39.8","18"
"Switzerland","2011","39.8","18"
"Switzerland","2010","40.4","18"
"Switzerland","2009","40.6","18"
"Switzerland","2008","41.3","18"
"Switzerland","2007","41.8","18"
"Switzerland","2006","41.4","18"
"Switzerland","2002","39.7","226"
"Switzerland","2000","41.3","226"
"Switzerland","1992","41.3","227"
"Switzerland","1982","43.5","228"
"Syrian Arab Republic","2003","45.3","137"
"Syrian Arab Republic","1996","43.4","137"
"TÃ¼rkiye","2019","48","87"
"TÃ¼rkiye","2018","48.5","87"
"TÃ¼rkiye","2017","47.9","87"
"TÃ¼rkiye","2016","48.3","87"
"TÃ¼rkiye","2015","49.2","87"
"TÃ¼rkiye","2014","47.7","87"
"TÃ¼rkiye","2013","46.6","87"
"TÃ¼rkiye","2012","46.6","87"
"TÃ¼rkiye","2011","46.5","87"
"TÃ¼rkiye","2010","45.2","87"
"TÃ¼rkiye","2009","45.4","87"
"TÃ¼rkiye","2008","45.1","87"
"TÃ¼rkiye","2007","44.7","87"
"TÃ¼rkiye","2006","45.6","87"
"TÃ¼rkiye","2005","48.3","87"
"TÃ¼rkiye","2004","47","87"
