"Country or Area","Year","Value","Value Footnotes"
"Indonesia","2016","10.4","119"
"Indonesia","2015","10.4","119"
"Indonesia","2014","10.2","119"
"Indonesia","2013","10.1","119"
"Indonesia","2012","10.2","119"
"Indonesia","2011","10.2","119"
"Indonesia","2010","10.9","119"
"Indonesia","2009","11.5","119"
"Indonesia","2008","11.4","119"
"Indonesia","2007","11.3","119"
"Indonesia","2006","11.8","119"
"Indonesia","2005","12","119"
"Indonesia","2004","12.1","119"
"Indonesia","2003","12.2","119"
"Indonesia","2002","12.3","119"
"Indonesia","2001","13","119"
"Indonesia","2000","13.2","119"
"Indonesia","1999","12.6","119"
"Indonesia","1998","12.5","119"
"Indonesia","1996","11.6","119"
"Indonesia","1993","12.2","119"
"Indonesia","1990","12.4","120"
"Indonesia","1987","12.6","120"
"Indonesia","1984","12.1","120"
"Iran","2019","10.3","121"
"Iran","2018","10","121"
"Iran","2017","10.3","121"
"Iran","2016","10.5","121"
"Iran","2015","10.7","121"
"Iran","2014","10.9","121"
"Iran","2013","11.1","121"
"Iran","2009","9.8","121"
"Iran","2006","9.1","121"
"Iran","2005","9.6","121"
"Iran","1998","9.3","122"
"Iran","1994","9.7","122"
"Iran","1990","9.6","122"
"Iran","1986","8.6","122"
"Iraq","2012","13.1","123"
"Iraq","2006","13.4","123"
"Ireland","2020","13.3","18"
"Ireland","2019","13","18"
"Ireland","2018","13.1","18"
"Ireland","2017","13","18"
"Ireland","2016","12.6","18"
"Ireland","2015","12.9","18"
"Ireland","2014","12.8","18"
"Ireland","2013","12.5","18"
"Ireland","2012","12.5","18"
"Ireland","2011","12.7","18"
"Ireland","2010","12.7","18"
"Ireland","2009","12.6","18"
"Ireland","2008","13","18"
"Ireland","2007","12.8","18"
"Ireland","2006","12.4","18"
"Ireland","2005","12.4","18"
"Ireland","2004","12.4","18"
"Ireland","2003","12.5","18"
"Ireland","2002","12.8","124"
"Ireland","2000","12.5","125"
"Ireland","1996","11.9","125"
"Ireland","1995","11.5","125"
"Ireland","1994","11.5","125"
"Ireland","1987","11.7","126"
"Israel","2018","10.9","127"
"Israel","2017","11","127"
"Israel","2016","10.6","127"
"Israel","2015","10.6","127"
"Israel","2014","10.4","127"
"Israel","2013","10.4","127"
"Israel","2012","9.9","127"
"Israel","2011","9.8","127"
"Israel","2010","9.7","127"
"Israel","2009","9.5","127"
"Israel","2008","9.8","127"
"Israel","2007","10","127"
"Israel","2006","9.9","127"
"Israel","2005","9.7","127"
"Israel","2004","9.8","127"
"Israel","2003","10","127"
"Israel","2002","10.3","127"
"Israel","2001","10.4","127"
"Israel","1997","10.7","127"
"Israel","1992","11.4","127"
"Israel","1986","11.1","127"
"Israel","1979","11.1","127"
"Italy","2020","12.1","18"
"Italy","2019","12.3","18"
"Italy","2018","12.2","18"
"Italy","2017","12","18"
"Italy","2016","12.1","18"
"Italy","2015","12.1","18"
"Italy","2014","12.3","18"
"Italy","2013","12.3","18"
"Italy","2012","12.3","18"
"Italy","2011","12.2","18"
"Italy","2010","12.5","18"
"Italy","2009","12.4","18"
"Italy","2008","12.4","18"
"Italy","2007","12.6","18"
"Italy","2006","12.4","18"
"Italy","2005","12.4","18"
"Italy","2004","12.3","18"
"Italy","2003","12.1","18"
"Italy","2000","12.1","128"
"Italy","1998","11.9","128"
"Italy","1995","12","128"
"Italy","1993","11.9","128"
"Italy","1991","12.9","128"
"Italy","1989","12.4","128"
"Italy","1987","12.1","128"
"Italy","1986","12.5","128"
"Jamaica","2004","9.2","21"
"Jamaica","2002","8.4","21"
"Jamaica","1999","9.8","21"
"Jamaica","1996","10.5","21"
"Jamaica","1993","11.7","129"
"Jamaica","1990","10.2","21"
"Jamaica","1988","9.8","129"
"Japan","2013","12.8","130"
"Japan","2010","12.7","130"
"Japan","2008","12.1","130"
"Jordan","2010","12.1","121"
"Jordan","2008","12.4","121"
"Jordan","2006","12.2","121"
"Jordan","2002","11.3","121"
"Jordan","1997","11.4","131"
"Jordan","1992","9.7","131"
"Jordan","1986","11.2","131"
"Kazakhstan","2018","13.5","1"
"Kazakhstan","2017","13.6","1"
"Kazakhstan","2016","13.6","1"
"Kazakhstan","2015","13.7","1"
"Kazakhstan","2014","13.7","1"
"Kazakhstan","2013","13.6","1"
"Kazakhstan","2012","13.3","1"
"Kazakhstan","2011","13.4","1"
"Kazakhstan","2010","13.5","1"
"Kazakhstan","2009","13.4","1"
"Kazakhstan","2008","13.4","1"
"Kazakhstan","2007","13","1"
"Kazakhstan","2006","13.1","1"
"Kazakhstan","2005","10.3","1"
"Kazakhstan","2004","12.5","1"
"Kazakhstan","2003","11.9","1"
"Kazakhstan","2002","11.7","1"
"Kazakhstan","2001","11.4","1"
"Kazakhstan","1996","11.5","2"
"Kenya","2021","11","132"
"Kenya","2020","11.4","132"
"Kenya","2015","10.3","133"
"Kenya","2005","9.1","133"
"Kenya","1997","9.3","134"
"Kenya","1994","10","135"
"Kenya","1992","6.7","136"
"Kiribati","2019","13.5","137"
"Kiribati","2006","11.6","137"
"Korea","2016","13","138"
"Korea","2014","13.1","138"
"Korea","2012","13","138"
"Korea","2010","12.9","138"
"Korea","2008","12.8","138"
"Korea","2006","12.9","138"
"Kosovo","2017","13.6","1"
"Kosovo","2016","14","1"
"Kosovo","2015","14","1"
"Kosovo","2014","13.9","1"
"Kosovo","2013","14.2","1"
"Kosovo","2012","13.4","1"
"Kosovo","2011","13.7","1"
"Kosovo","2010","12.1","1"
"Kosovo","2009","12.7","1"
"Kosovo","2006","13","1"
"Kosovo","2005","12.7","1"
"Kosovo","2003","13","1"
"Kyrgyz Republic","2020","13.1","139"
"Kyrgyz Republic","2019","13.2","139"
"Kyrgyz Republic","2018","13.5","139"
"Kyrgyz Republic","2017","13.7","139"
"Kyrgyz Republic","2016","13.9","139"
"Kyrgyz Republic","2015","13.4","139"
"Kyrgyz Republic","2014","13.8","139"
"Kyrgyz Republic","2013","13.3","139"
"Kyrgyz Republic","2012","13.9","139"
"Kyrgyz Republic","2011","13.5","139"
"Kyrgyz Republic","2010","13.3","139"
"Kyrgyz Republic","2009","13","139"
"Kyrgyz Republic","2008","12.6","139"
"Kyrgyz Republic","2007","12","139"
"Kyrgyz Republic","2006","10.9","139"
"Kyrgyz Republic","2005","12.3","139"
"Kyrgyz Republic","2004","11.6","139"
"Kyrgyz Republic","2003","13.3","1"
"Kyrgyz Republic","2002","12.9","1"
"Kyrgyz Republic","2001","12.8","1"
"Kyrgyz Republic","2000","12.7","1"
"Lao PDR","2018","10.8","140"
"Lao PDR","2012","11.5","140"
"Lao PDR","2007","11.8","140"
"Lao PDR","2002","12.4","140"
"Lao PDR","1997","12","140"
"Lao PDR","1992","11.8","140"
"Latvia","2020","11.7","18"
"Latvia","2019","12.2","18"
"Latvia","2018","11.9","18"
"Latvia","2017","11.7","18"
"Latvia","2016","12.1","18"
"Latvia","2015","12.3","18"
"Latvia","2014","12.3","18"
"Latvia","2013","12.2","18"
"Latvia","2012","12.2","18"
"Latvia","2011","12.1","18"
"Latvia","2010","12.3","18"
"Latvia","2009","12.3","18"
"Latvia","2008","11.3","18"
"Latvia","2007","11","18"
"Latvia","2006","11.7","18"
"Latvia","2005","11.3","18"
"Latvia","2004","12.3","18"
"Lebanon","2011","12.7","1"
"Lesotho","2017","8.9","141"
"Lesotho","2002","7.5","1"
"Lesotho","1994","4.3","142"
"Lesotho","1986","6.4","143"
"Liberia","2016","11.6","22"
"Liberia","2014","12.1","22"
"Liberia","2007","11.8","144"
"Lithuania","2020","11.9","18"
"Lithuania","2019","12","18"
"Lithuania","2018","12","18"
"Lithuania","2017","11.6","18"
"Lithuania","2016","11.4","18"
"Lithuania","2015","11.6","18"
"Lithuania","2014","11.6","18"
"Lithuania","2013","12","18"
"Lithuania","2012","12.2","18"
"Lithuania","2011","12.8","18"
"Lithuania","2010","12.5","18"
"Lithuania","2009","11.8","18"
"Lithuania","2008","12.2","18"
"Lithuania","2007","12.4","18"
"Lithuania","2006","12.5","18"
"Lithuania","2005","12.5","18"
"Lithuania","2004","11.9","18"
"Luxembourg","2020","12.3","18"
"Luxembourg","2019","11.9","18"
"Luxembourg","2018","11.9","18"
"Luxembourg","2017","11.9","18"
"Luxembourg","2016","12.7","18"
"Luxembourg","2015","12.3","18"
"Luxembourg","2014","12.9","18"
"Luxembourg","2013","12.5","18"
"Luxembourg","2012","11.8","18"
"Luxembourg","2011","12.4","18"
"Luxembourg","2010","12.9","18"
"Luxembourg","2009","12.7","18"
"Luxembourg","2008","12.6","18"
"Luxembourg","2007","12.9","18"
"Luxembourg","2006","12.9","18"
"Luxembourg","2005","13","18"
"Luxembourg","2004","13.2","18"
"Luxembourg","2003","13.1","18"
"Luxembourg","2002","12.8","145"
"Luxembourg","2001","12.9","146"
"Luxembourg","2000","13","146"
"Luxembourg","1999","13.1","146"
"Luxembourg","1998","12.9","146"
"Luxembourg","1997","13.3","146"
"Luxembourg","1996","13.5","146"
"Luxembourg","1995","13.6","146"
"Luxembourg","1994","13.6","146"
"Luxembourg","1993","13.7","147"
"Luxembourg","1992","13.8","147"
"Luxembourg","1991","13.8","147"
"Luxembourg","1990","13.7","147"
"Luxembourg","1989","13","147"
"Luxembourg","1988","13.3","147"
"Luxembourg","1987","13.2","147"
"Luxembourg","1986","13.5","147"
"Luxembourg","1985","14.1","147"
"Madagascar","2012","10","148"
"Madagascar","2010","10.2","149"
"Madagascar","2005","10.8","149"
"Madagascar","2001","8.5","149"
"Madagascar","1999","10.6","149"
"Madagascar","1997","10.6","149"
"Madagascar","1993","9.8","149"
"Madagascar","1980","8.8","150"
"Malawi","2019","11","151"
"Malawi","2016","9.8","152"
"Malawi","2010","9.3","153"
"Malawi","2004","10.7","154"
"Malawi","1997","6","155"
"Malaysia","2018","10","156"
"Malaysia","2015","10.1","157"
"Malaysia","2013","10.1","157"
"Malaysia","2011","9.3","157"
"Malaysia","2008","8.9","157"
"Malaysia","2006","9.1","157"
"Malaysia","2003","8.7","157"
"Malaysia","1997","8.1","158"
"Malaysia","1995","8.3","158"
"Malaysia","1992","8.4","158"
"Malaysia","1989","8.9","158"
"Malaysia","1987","8.7","158"
"Malaysia","1984","8.4","158"
"Maldives","2019","13.2","22"
"Maldives","2016","12.9","22"
"Maldives","2009","11","22"
"Maldives","2002","10.7","22"
"Mali","2018","11.2","30"
"Mali","2009","12.1","159"
"Mali","2006","10.9","159"
"Mali","2001","10.3","160"
"Mali","1994","8","161"
"Malta","2020","13","18"
"Malta","2019","13.1","18"
"Malta","2018","13.6","18"
"Malta","2017","13.4","18"
"Malta","2016","13.4","18"
"Malta","2015","13.4","18"
"Malta","2014","13.5","18"
"Malta","2013","13.6","18"
"Malta","2012","13.5","18"
"Malta","2011","13.5","18"
"Malta","2010","13.4","18"
"Malta","2009","13.2","18"
"Malta","2008","13.4","18"
"Malta","2007","13.4","18"
"Malta","2006","13.8","18"
"Marshall Islands","2019","11.7","22"
"Mauritania","2014","12.4","162"
"Mauritania","2008","11.3","162"
"Mauritania","2004","10.7","162"
"Mauritania","2000","10.6","162"
"Mauritania","1995","11.1","162"
"Mauritania","1993","8.6","163"
"Mauritania","1987","9.5","164"
"Mauritius","2017","11.6","1"
"Mauritius","2012","11.2","1"
"Mauritius","2006","11.7","1"
"Mexico","2020","9.3","165"
"Mexico","2018","9.1","165"
"Mexico","2016","8.8","165"
"Mexico","2014","8.7","166"
"Mexico","2012","8.6","166"
"Mexico","2010","9","166"
"Mexico","2008","8.3","166"
"Mexico","2006","8.5","166"
"Mexico","2005","8.3","166"
"Mexico","2004","8.3","166"
"Mexico","2002","8.2","166"
"Mexico","2000","7.6","166"
"Mexico","1998","7.8","166"
"Mexico","1996","7.4","166"
"Mexico","1994","7.6","166"
"Mexico","1992","7.6","166"
"Mexico","1989","8.3","166"
"Micronesia","2013","10.7","22"
"Micronesia","2005","9.8","22"
"Moldova","2021","14.2","1"
"Moldova","2019","14.1","1"
"Moldova","2018","14.2","1"
"Moldova","2017","14.1","1"
"Moldova","2016","14.1","1"
"Moldova","2015","13.7","1"
"Moldova","2014","13.7","1"
"Moldova","2013","13.4","1"
"Moldova","2012","13.2","1"
"Moldova","2011","12.9","1"
"Moldova","2010","12.5","1"
"Moldova","2009","12.2","1"
"Moldova","2008","12","1"
"Moldova","2007","11.9","1"
"Moldova","2006","11.7","1"
"Moldova","2005","11.5","1"
"Moldova","2004","11.8","1"
"Moldova","2003","11.8","1"
"Moldova","2002","11.4","1"
"Moldova","2001","11.1","1"
"Moldova","2000","11.5","1"
"Moldova","1999","10.1","1"
"Moldova","1998","10.8","1"
"Moldova","1997","11.4","1"
"Mongolia","2018","12.3","167"
"Mongolia","2016","12.4","167"
"Mongolia","2014","12.6","167"
"Mongolia","2012","12","167"
"Mongolia","2011","12","167"
"Mongolia","2010","12.1","167"
"Mongolia","2007","11.4","167"
"Mongolia","2002","12.2","168"
"Mongolia","1998","13.1","169"
"Mongolia","1995","12","169"
"Montenegro","2018","11.5","170"
"Montenegro","2017","11.7","170"
"Montenegro","2016","11.2","170"
"Montenegro","2015","10.7","170"
"Montenegro","2014","10.6","170"
"Montenegro","2013","10.4","170"
"Montenegro","2012","9.9","170"
"Morocco","2013","10.7","171"
"Morocco","2006","10.5","172"
"Morocco","2000","10.3","171"
"Morocco","1998","10.6","172"
"Morocco","1990","10.4","172"
"Morocco","1984","11.1","173"
"Mozambique","2019","8.3","174"
"Mozambique","2014","7.6","174"
"Mozambique","2008","9.5","174"
"Mozambique","2002","9.3","175"
"Mozambique","1996","7.4","176"
"Myanmar","2017","13","177"
"Myanmar","2015","11.3","178"
"Namibia","2015","5.8","179"
"Namibia","2009","5.7","179"
"Namibia","2003","5.3","179"
"Nauru","2012","12.5","22"
"Nepal","2010","12.1","180"
"Nepal","2003","9.7","181"
"Nepal","1995","11.9","182"
"Netherlands","2020","14.6","18"
"Netherlands","2019","13.7","18"
"Netherlands","2018","13.8","18"
"Netherlands","2017","13.8","18"
"Netherlands","2016","13.9","18"
"Netherlands","2015","13.9","18"
"Netherlands","2014","13.7","18"
"Netherlands","2013","13.8","18"
"Netherlands","2012","13.9","18"
"Netherlands","2011","13.8","18"
"Netherlands","2010","13.8","18"
"Netherlands","2009","13.8","18"
"Netherlands","2008","13.5","18"
"Netherlands","2007","13.4","18"
"Netherlands","2006","13.3","18"
"Netherlands","2005","13.5","18"
"Netherlands","2004","13.4","18"
"Netherlands","1999","13.5","27"
"Netherlands","1993","13.3","27"
"Netherlands","1990","13","183"
"Netherlands","1987","13.9","183"
"Netherlands","1983","13.9","183"
"Nicaragua","2014","9.2","184"
"Nicaragua","2009","9.6","184"
"Nicaragua","2005","8.5","184"
"Nicaragua","2001","7.7","184"
"Nicaragua","1998","7.4","184"
"Nicaragua","1993","6.4","184"
"Niger","2018","11.4","30"
"Niger","2014","11.8","185"
"Niger","2011","12.7","185"
"Niger","2007","11.4","186"
"Niger","2005","9.7","187"
"Niger","1994","10.2","188"
"Niger","1992","11.7","189"
"Nigeria","2018","11.6","190"
"Nigeria","2015","11.3","191"
"Nigeria","2012","11.4","192"
"Nigeria","2010","11.3","193"
"Nigeria","2003","10.4","190"
"Nigeria","1996","7.7","194"
"Nigeria","1992","8.9","194"
"Nigeria","1985","10.4","195"
"North Macedonia","2019","12.3","170"
"North Macedonia","2018","12.4","170"
"North Macedonia","2017","12.3","170"
"North Macedonia","2016","12.2","170"
"North Macedonia","2015","11.7","170"
"North Macedonia","2014","11.9","170"
"North Macedonia","2013","11.6","170"
"North Macedonia","2012","11.1","170"
"North Macedonia","2011","10.9","170"
"North Macedonia","2010","10.9","170"
"North Macedonia","2009","10.1","170"
"Norway","2019","14.1","18"
"Norway","2018","14.1","18"
"Norway","2017","14.3","18"
"Norway","2016","14","18"
"Norway","2015","14.1","18"
"Norway","2014","14.2","18"
"Norway","2013","14.2","18"
"Norway","2012","14.4","18"
"Norway","2011","14.4","18"
"Norway","2010","14.5","18"
"Norway","2009","14.4","18"
"Norway","2008","14.2","18"
"Norway","2007","14.1","18"
"Norway","2006","14.4","18"
"Norway","2005","13.5","18"
"Norway","2004","13.3","18"
"Norway","2003","14","18"
"Norway","2000","14","16"
"Norway","1995","14.3","16"
"Norway","1991","14.4","16"
"Norway","1986","14.4","16"
"Norway","1979","14","16"
"Pakistan","2018","13.1","22"
"Pakistan","2015","12.7","22"
"Pakistan","2013","13.2","22"
"Pakistan","2011","13.1","22"
"Pakistan","2010","13.3","22"
"Pakistan","2007","13.1","22"
"Pakistan","2005","12.8","22"
"Pakistan","2004","12.9","22"
"Pakistan","2001","13.4","196"
"Pakistan","1998","12.4","22"
"Pakistan","1996","13.4","197"
"Pakistan","1990","12.3","22"
"Pakistan","1987","12.3","22"
"Panama","2021","7.9","34"
"Panama","2019","8.1","34"
"Panama","2018","8.3","34"
"Panama","2017","8.1","34"
"Panama","2016","8","34"
"Panama","2015","8","34"
"Panama","2014","8.1","34"
"Panama","2013","7.7","34"
"Panama","2012","7.8","34"
"Panama","2011","7.8","34"
"Panama","2010","7.8","34"
"Panama","2009","7.6","34"
"Panama","2008","7.5","34"
"Panama","2007","7.2","34"
"Panama","2006","6.8","34"
"Panama","2005","6.9","34"
"Panama","2004","6.7","34"
"Panama","2003","6.6","34"
"Panama","2002","6.4","34"
"Panama","2001","6.3","34"
"Panama","2000","6.5","34"
"Panama","1999","6.6","34"
"Panama","1998","6.4","34"
"Panama","1997","6.2","34"
"Panama","1995","6.2","34"
"Panama","1991","5.9","198"
"Panama","1989","5.7","198"
"Panama","1979","7.9","199"
"Papua New Guinea","2009","10","22"
"Papua New Guinea","1996","8.8","22"
"Paraguay","2022","9.5","200"
"Paraguay","2021","9.8","200"
"Paraguay","2020","9.6","200"
"Paraguay","2019","9.2","200"
"Paraguay","2018","9.2","200"
"Paraguay","2017","8.7","200"
"Paraguay","2016","8.6","200"
"Paraguay","2015","8.7","200"
"Paraguay","2014","8.3","200"
"Paraguay","2013","8.6","200"
"Paraguay","2012","8.8","200"
"Paraguay","2011","7.7","200"
"Paraguay","2010","8.1","200"
"Paraguay","2009","8.4","200"
"Paraguay","2008","8","200"
"Paraguay","2007","7.8","200"
"Paraguay","2006","7.6","200"
"Paraguay","2005","7.9","200"
"Paraguay","2004","7.8","200"
"Paraguay","2003","7.1","200"
"Paraguay","2002","6.6","200"
"Paraguay","2001","7.1","201"
"Paraguay","1999","7.1","200"
"Paraguay","1997","6.6","201"
"Paraguay","1995","6.1","34"
"Paraguay","1990","10.3","34"
"Peru","2021","10.5","71"
"Peru","2020","9.6","71"
"Peru","2019","10.2","71"
"Peru","2018","10","71"
"Peru","2017","9.7","71"
"Peru","2016","9.7","71"
"Peru","2015","9.9","71"
"Peru","2014","9.8","71"
"Peru","2013","9.6","71"
"Peru","2012","9.5","71"
"Peru","2011","9.4","71"
"Peru","2010","9.2","71"
"Peru","2009","8.7","71"
"Peru","2008","8.6","71"
"Peru","2007","8","71"
"Peru","2006","7.9","71"
"Peru","2005","7.8","71"
"Peru","2004","8","71"
"Peru","2003","7.4","71"
"Peru","2002","7.3","71"
"Peru","2001","7.7","71"
"Peru","2000","8.2","71"
"Peru","1999","7.1","71"
"Peru","1998","7","71"
"Peru","1997","7.2","71"
"Philippines","2021","10.4","202"
"Philippines","2018","9.9","202"
"Philippines","2015","9.2","202"
"Philippines","2012","8.7","202"
"Philippines","2009","8.8","202"
"Philippines","2006","8.5","202"
"Philippines","2003","8.8","202"
"Philippines","2000","8.5","202"
"Poland","2019","13.7","18"
"Poland","2018","13.3","18"
"Poland","2017","13.4","18"
"Poland","2016","13","18"
"Poland","2015","12.8","18"
"Poland","2014","12.6","18"
"Poland","2013","12.4","18"
"Poland","2012","12.5","18"
"Poland","2011","12.4","18"
"Poland","2010","12.5","18"
"Poland","2009","12.4","18"
"Poland","2008","12.4","18"
"Poland","2007","12.3","18"
"Poland","2006","12.1","18"
"Poland","2005","11.7","18"
"Poland","2004","11.2","18"
"Portugal","2020","12.4","18"
"Portugal","2019","12.8","18"
"Portugal","2018","12.6","18"
"Portugal","2017","12.4","18"
"Portugal","2016","12.3","18"
"Portugal","2015","12","18"
"Portugal","2014","12.2","18"
"Portugal","2013","12","18"
"Portugal","2012","12.1","18"
"Portugal","2011","11.9","18"
"Portugal","2010","11.8","18"
"Portugal","2009","12","18"
"Portugal","2008","11.7","18"
"Portugal","2007","11.6","18"
"Portugal","2006","11.1","18"
"Portugal","2005","11.3","18"
"Portugal","2004","11.2","18"
"Portugal","2003","11.2","18"
"Romania","2020","12.3","18"
"Romania","2019","12.1","18"
"Romania","2018","11.9","18"
"Romania","2017","11.7","18"
"Romania","2016","12.1","18"
"Romania","2015","11.8","18"
"Romania","2014","11.9","18"
"Romania","2013","11.4","18"
"Romania","2012","11.5","18"
"Romania","2011","11.6","18"
"Romania","2010","11.8","18"
"Romania","2009","11.8","18"
"Romania","2008","11.7","18"
"Romania","2007","11.4","18"
"Romania","2006","10.8","18"
"Russia","2020","11.6","1"
"Russia","2019","11.1","1"
"Russia","2018","11.2","1"
"Russia","2017","11.2","1"
"Russia","2016","11.2","1"
"Russia","2015","11.1","1"
"Russia","2014","10.6","1"
"Russia","2013","10.3","1"
"Russia","2012","10.3","1"
"Russia","2011","10.5","1"
"Russia","2010","10.5","1"
"Russia","2009","10.5","1"
"Russia","2008","10.1","1"
"Russia","2007","9.9","1"
"Russia","2006","10.2","1"
"Russia","2005","10.1","1"
"Russia","2004","10.3","1"
"Russia","2003","10.4","1"
"Russia","2002","11.1","1"
"Russia","2001","11.2","1"
"Russia","2000","11.1","1"
"Russia","1999","11","1"
"Russia","1998","10.9","1"
"Russia","1997","11","1"
"Rwanda","2016","9.8","203"
"Rwanda","2013","9.6","204"
"Rwanda","2010","9.1","205"
"Rwanda","2005","8.1","206"
"Rwanda","2000","8.9","207"
"SÃ£o TomÃ© and Principe","2017","10.4","208"
"SÃ£o TomÃ© and Principe","2010","12.7","208"
"SÃ£o TomÃ© and Principe","2000","12.3","208"
"Samoa","2013","11.1","22"
"Samoa","2008","10","22"
"Samoa","2002","10.6","22"
"Senegal","2018","10.8","30"
"Senegal","2011","10.3","209"
"Senegal","2005","10.7","210"
"Senegal","2001","10.3","211"
"Senegal","1994","10.4","212"
"Senegal","1991","7","163"
"Serbia","2020","12.4","18"
"Serbia","2019","12.5","18"
"Serbia","2018","12.2","18"
"Serbia","2017","12.1","18"
"Serbia","2016","11.4","18"
"Serbia","2015","10.9","18"
"Serbia","2014","10.8","18"
"Serbia","2013","11","18"
"Serbia","2012","10.9","18"
"Seychelles","2018","12.6","213"
"Seychelles","2013","9.8","213"
"Sierra Leone","2018","11.7","214"
"Sierra Leone","2011","11.9","214"
"Sierra Leone","2003","10.4","214"
"Slovak Republic","2019","15.4","18"
"Slovak Republic","2018","15","18"
"Slovak Republic","2017","15.4","18"
"Slovak Republic","2016","15.1","18"
"Slovak Republic","2015","14.6","18"
"Slovak Republic","2014","14.7","18"
"Slovak Republic","2013","14.1","18"
"Slovak Republic","2012","14.6","18"
"Slovak Republic","2011","14.5","18"
"Slovak Republic","2010","14.5","18"
"Slovak Republic","2009","14.4","18"
"Slovak Republic","2008","14.7","18"
"Slovak Republic","2007","15.1","18"
"Slovak Republic","2006","14.8","18"
"Slovak Republic","2005","13.9","18"
"Slovak Republic","2004","14.4","18"
"Slovenia","2020","14.8","18"
"Slovenia","2019","14.7","18"
"Slovenia","2018","14.6","18"
"Slovenia","2017","14.8","18"
"Slovenia","2016","14.7","18"
"Slovenia","2015","14.5","18"
"Slovenia","2014","14.5","18"
"Slovenia","2013","14.4","18"
"Slovenia","2012","14.6","18"
"Slovenia","2011","14.7","18"
"Slovenia","2010","14.7","18"
"Slovenia","2009","14.6","18"
"Slovenia","2008","14.9","18"
"Slovenia","2007","14.7","18"
"Slovenia","2006","14.7","18"
"Slovenia","2005","14.6","18"
"Slovenia","2004","14.6","18"
"Solomon Islands","2012","11.4","22"
"Solomon Islands","2005","9.1","22"
"South Africa","2014","4.8","215"
"South Africa","2010","4.7","216"
"South Africa","2008","4.9","215"
"South Africa","2005","4.7","216"
"South Africa","2000","5.6","39"
"South Africa","1993","5.3","217"
"South Sudan","2009","8.6","218"
"Spain","2020","12.1","18"
"Spain","2019","12.3","18"
"Spain","2018","12.2","18"
"Spain","2017","12.2","18"
"Spain","2016","12","18"
"Spain","2015","11.7","18"
"Spain","2014","11.8","18"
"Spain","2013","11.7","18"
"Spain","2012","11.9","18"
"Spain","2011","11.8","18"
"Spain","2010","12","18"
"Spain","2009","12.2","18"
"Spain","2008","12.3","18"
"Spain","2007","12.2","18"
"Spain","2006","12.5","18"
"Spain","2005","12.8","18"
"Spain","2004","12.5","18"
"Spain","2003","13","18"
"Spain","2000","12.3","19"
"Spain","1999","12.3","19"
"Spain","1998","12.2","19"
"Spain","1997","11.9","19"
"Spain","1996","11.7","19"
"Spain","1995","11.9","19"
"Spain","1994","11.9","19"
"Spain","1993","11.9","19"
"Spain","1990","12.7","219"
"Spain","1985","12.2","219"
"Spain","1980","12.1","219"
"Sri Lanka","2019","11.1","22"
"Sri Lanka","2016","10.8","22"
"Sri Lanka","2012","11","22"
"Sri Lanka","2009","11.6","22"
"Sri Lanka","2006","10.7","22"
"Sri Lanka","2002","10.5","22"
"Sri Lanka","1995","11.7","220"
"Sri Lanka","1990","12.5","22"
"Sri Lanka","1985","12.4","221"
"St. Lucia","2016","7.9","222"
"St. Lucia","1995","9.9","223"
"Sudan","2014","12.1","218"
"Sudan","2009","11.7","218"
"Suriname","1999","6.2","224"
"Sweden","2020","13.8","18"
"Sweden","2019","13.8","18"
"Sweden","2018","13.7","18"
"Sweden","2017","13.9","18"
"Sweden","2016","13.8","18"
"Sweden","2015","13.9","18"
"Sweden","2014","14","18"
"Sweden","2013","14","18"
"Sweden","2012","14.3","18"
"Sweden","2011","14.3","18"
"Sweden","2010","14.2","18"
"Sweden","2009","14.3","18"
"Sweden","2008","14.1","18"
"Sweden","2007","14.3","18"
"Sweden","2006","14.3","18"
"Sweden","2005","14.4","18"
"Sweden","2004","14.3","18"
"Sweden","2003","14.6","18"
"Sweden","2002","14.3","225"
"Sweden","2000","13.9","225"
"Sweden","1995","14.5","225"
"Sweden","1992","14.5","225"
"Sweden","1987","15","225"
"Sweden","1981","15.1","225"
"Sweden","1975","14.5","225"
"Switzerland","2018","12.4","18"
"Switzerland","2017","12.5","18"
"Switzerland","2016","12.4","18"
"Switzerland","2015","12.5","18"
"Switzerland","2014","12.5","18"
"Switzerland","2013","12.4","18"
"Switzerland","2012","12.7","18"
"Switzerland","2011","12.6","18"
"Switzerland","2010","12.5","18"
"Switzerland","2009","12.3","18"
"Switzerland","2008","12","18"
"Switzerland","2007","12","18"
"Switzerland","2006","12","18"
"Switzerland","2002","12.3","226"
"Switzerland","2000","12.2","226"
"Switzerland","1992","12.2","227"
"Switzerland","1982","11.6","228"
"Syrian Arab Republic","2003","11.1","137"
"Syrian Arab Republic","1996","11.8","137"
"TÃ¼rkiye","2019","10.1","87"
"TÃ¼rkiye","2018","10.1","87"
"TÃ¼rkiye","2017","10.2","87"
"TÃ¼rkiye","2016","9.9","87"
"TÃ¼rkiye","2015","9.9","87"
"TÃ¼rkiye","2014","10.2","87"
"TÃ¼rkiye","2013","10.5","87"
"TÃ¼rkiye","2012","10.5","87"
"TÃ¼rkiye","2011","10.6","87"
"TÃ¼rkiye","2010","11","87"
"TÃ¼rkiye","2009","10.8","87"
"TÃ¼rkiye","2008","10.9","87"
"TÃ¼rkiye","2007","11","87"
"TÃ¼rkiye","2006","10.6","87"
"TÃ¼rkiye","2005","10","87"
"TÃ¼rkiye","2004","10.1","87"
"TÃ¼rkiye","2003","10","87"
