Country or Area,Year,Value,Value Footnotes
Qatar,2018,66.70677,
Qatar,2017,66.02767,
Qatar,2016,65.41549,
Qatar,2015,66.49467,
Romania,2019,73.3332,
Romania,2018,72.51292,
Romania,2017,73.04132,
Romania,2016,72.85135,
Romania,2015,72.72233,
Russia,2019,78.16284,
Russia,2018,77.40044,
Russia,2017,76.54336,
Russia,2016,75.25999,
Russia,2015,74.09598,
Rwanda,2019,76.48282,
Rwanda,2018,75.37431,
Rwanda,2017,71.07347,
Rwanda,2016,68.97118,
Rwanda,2015,67.05448,
SÃ£o TomÃ© and Principe,2019,44.9711,
SÃ£o TomÃ© and Principe,2018,44.97215,
SÃ£o TomÃ© and Principe,2017,44.67002,
SÃ£o TomÃ© and Principe,2016,44.2853,
SÃ£o TomÃ© and Principe,2015,43.77009,
Samoa,2019,62.07404,
Samoa,2018,62.06781,
Samoa,2017,62.05797,
Samoa,2016,60.03645,
Samoa,2015,60.21082,
San Marino,2019,64.19133,
San Marino,2018,64.15819,
San Marino,2017,61.8841,
San Marino,2016,61.93725,
San Marino,2015,61.37859,
Saudi Arabia,2019,70.87175,
Saudi Arabia,2018,63.84761,
Saudi Arabia,2017,62.08336,
Saudi Arabia,2016,59.44422,
Saudi Arabia,2015,59.16318,
Senegal,2019,59.275,
Senegal,2018,54.37982,
Senegal,2017,54.01704,
Senegal,2016,50.27484,
Senegal,2015,49.55865,
Serbia,2019,75.65345,
Serbia,2018,73.92341,
Serbia,2017,73.75306,
Serbia,2016,73.27635,
Serbia,2015,69.96245,
Seychelles,2019,61.70497,
Seychelles,2018,61.50211,
Seychelles,2017,61.51062,
Seychelles,2016,60.50169,
Seychelles,2015,58.95821,
Sierra Leone,2019,47.45831,
Sierra Leone,2018,47.24268,
Sierra Leone,2017,47.08868,
Sierra Leone,2016,47.21918,
Sierra Leone,2015,46.8995,
Singapore,2019,86.1981,
Singapore,2018,85.84348,
Singapore,2017,85.57215,
Singapore,2016,85.44138,
Singapore,2015,84.89222,
Slovak Republic,2019,75.58542,
Slovak Republic,2018,75.445,
Slovak Republic,2017,75.15124,
Slovak Republic,2016,75.03118,
Slovak Republic,2015,74.84151,
Slovenia,2019,76.51751,
Slovenia,2018,76.4142,
Slovenia,2017,76.39486,
Slovenia,2016,75.41048,
Slovenia,2015,74.71274,
Small states,2019,59.28743042,
Small states,2018,58.80732229,
Small states,2017,58.40307479,
Small states,2016,57.78795188,
Small states,2015,57.19222271,
Solomon Islands,2019,55.26279,
Solomon Islands,2018,55.20356,
Solomon Islands,2017,54.87857,
Solomon Islands,2016,55.11571,
Solomon Islands,2015,54.71827,
Somalia,2019,20.03958,
Somalia,2018,20.04146,
Somalia,2017,19.9777,
Somalia,2016,20.28589,
Somalia,2015,20.23995,
South Africa,2019,67.01897,
South Africa,2018,66.69548,
South Africa,2017,65.32778,
South Africa,2016,65.40686,
South Africa,2015,66.24035,
South Asia,2019,58.169245,
South Asia,2018,56.28771875,
South Asia,2017,53.9397925,
South Asia,2016,52.94955125,
South Asia,2015,52.65581125,
South Asia (IDA & IBRD),2019,58.169245,
South Asia (IDA & IBRD),2018,56.28771875,
South Asia (IDA & IBRD),2017,53.9397925,
South Asia (IDA & IBRD),2016,52.94955125,
South Asia (IDA & IBRD),2015,52.65581125,
South Sudan,2019,34.62285,
South Sudan,2018,33.64187,
South Sudan,2017,31.64063,
South Sudan,2016,32.69356,
South Sudan,2015,32.83657,
Spain,2019,77.93588,
Spain,2018,77.69995,
Spain,2017,77.62772,
Spain,2016,77.63075,
Spain,2015,75.92621,
Sri Lanka,2019,61.80614,
Sri Lanka,2018,61.75867,
Sri Lanka,2017,59.95122,
Sri Lanka,2016,59.82373,
Sri Lanka,2015,59.18186,
St. Kitts and Nevis,2019,54.63689,
St. Kitts and Nevis,2018,54.60701,
St. Kitts and Nevis,2017,54.60143,
St. Kitts and Nevis,2016,54.42189,
St. Kitts and Nevis,2015,55.59384,
St. Lucia,2019,63.6504,
St. Lucia,2018,63.62984,
St. Lucia,2017,63.57439,
St. Lucia,2016,63.47845,
St. Lucia,2015,63.50018,
St. Vincent and the Grenadines,2019,57.0869,
St. Vincent and the Grenadines,2018,56.98254,
St. Vincent and the Grenadines,2017,56.97521,
St. Vincent and the Grenadines,2016,56.96928,
St. Vincent and the Grenadines,2015,57.07066,
Sub-Saharan Africa,2019,51.84607375,
Sub-Saharan Africa,2018,50.86039958,
Sub-Saharan Africa,2017,49.66500813,
Sub-Saharan Africa,2016,48.49109771,
Sub-Saharan Africa,2015,47.68914833,
Sub-Saharan Africa (excluding high income),2019,51.63631,
Sub-Saharan Africa (excluding high income),2018,50.63398021,
Sub-Saharan Africa (excluding high income),2017,49.41297383,
Sub-Saharan Africa (excluding high income),2016,48.23555319,
Sub-Saharan Africa (excluding high income),2015,47.44938106,
Sub-Saharan Africa (IDA & IBRD),2019,51.84607375,
Sub-Saharan Africa (IDA & IBRD),2018,50.86039958,
Sub-Saharan Africa (IDA & IBRD),2017,49.66500813,
Sub-Saharan Africa (IDA & IBRD),2016,48.49109771,
Sub-Saharan Africa (IDA & IBRD),2015,47.68914833,
Sudan,2019,44.82932,
Sudan,2018,48.01814,
Sudan,2017,45.00301,
Sudan,2016,44.82494,
Sudan,2015,45.52208,
Suriname,2019,47.46427,
Suriname,2018,47.43149,
Suriname,2017,47.40665,
Suriname,2016,47.39893,
Suriname,2015,46.42834,
Sweden,2019,81.99155,
Sweden,2018,82.01848,
Sweden,2017,82.17491,
Sweden,2016,82.15071,
Sweden,2015,81.63208,
Switzerland,2019,76.61864,
Switzerland,2018,76.61632,
Switzerland,2017,76.60784,
Switzerland,2016,76.42092,
Switzerland,2015,76.42844,
Syrian Arab Republic,2019,41.96812,
Syrian Arab Republic,2018,41.47442,
Syrian Arab Republic,2017,41.44563,
Syrian Arab Republic,2016,41.37479,
Syrian Arab Republic,2015,42.96399,
TÃ¼rkiye,2019,76.79104,
TÃ¼rkiye,2018,75.25248,
TÃ¼rkiye,2017,70.9145,
TÃ¼rkiye,2016,69.37882,
TÃ¼rkiye,2015,69.14468,
Tajikistan,2019,61.26761,
Tajikistan,2018,55.38718,
Tajikistan,2017,54.34213,
Tajikistan,2016,53.43689,
Tajikistan,2015,51.84299,
Tanzania,2019,54.46329,
Tanzania,2018,54.28952,
Tanzania,2017,53.98306,
Tanzania,2016,53.86676,
Tanzania,2015,49.69225,
Thailand,2019,80.09233,
Thailand,2018,79.51709,
Thailand,2017,78.45338,
Thailand,2016,72.79843,
Thailand,2015,71.94455,
The Bahamas,2019,59.87155,
The Bahamas,2018,59.38844,
The Bahamas,2017,58.61968,
The Bahamas,2016,56.94715,
The Bahamas,2015,57.10881,
The Gambia,2019,50.29381,
The Gambia,2018,47.82604,
The Gambia,2017,47.75707,
The Gambia,2016,47.75618,
The Gambia,2015,46.23324,
Timor-Leste,2019,39.36487,
Timor-Leste,2018,39.69791,
Timor-Leste,2017,37.98983,
Timor-Leste,2016,38.17997,
Timor-Leste,2015,39.3307,
Togo,2019,62.28934,
Togo,2018,55.26888,
Togo,2017,48.7524,
Togo,2016,48.10323,
Togo,2015,46.92875,
Tonga,2019,61.38921,
Tonga,2018,61.65064,
Tonga,2017,61.57496,
Tonga,2016,61.14383,
Tonga,2015,61.32947,
Trinidad and Tobago,2019,61.29128,
Trinidad and Tobago,2018,61.03242,
Trinidad and Tobago,2017,61.15191,
Trinidad and Tobago,2016,61.34535,
Trinidad and Tobago,2015,61.41725,
Tunisia,2019,68.65706,
Tunisia,2018,67.22278,
Tunisia,2017,65.29842,
Tunisia,2016,65.54085,
Tunisia,2015,64.56559,
Uganda,2019,59.9818,
Uganda,2018,58.38634,
Uganda,2017,57.87464,
Uganda,2016,57.28983,
Uganda,2015,56.6304,
Ukraine,2019,70.2106,
Ukraine,2018,69.07387,
Ukraine,2017,68.08579,
Ukraine,2016,65.41773,
Ukraine,2015,64.18277,
United Arab Emirates,2019,80.75261,
United Arab Emirates,2018,81.58883,
United Arab Emirates,2017,79.30036,
United Arab Emirates,2016,77.43435,
United Arab Emirates,2015,76.28546,
United Kingdom,2019,83.54968,
United Kingdom,2018,83.55123,
United Kingdom,2017,83.21535,
United Kingdom,2016,83.34108,
United Kingdom,2015,83.33719,
United States,2019,83.99668,
United States,2018,83.57395,
United States,2017,83.59008,
United States,2016,83.58991,
United States,2015,83.59247,
Upper middle income,2019,65.24515725,
Upper middle income,2018,64.6269902,
Upper middle income,2017,63.8097449,
Upper middle income,2016,62.81886098,
Upper middle income,2015,62.13426902,
Uruguay,2019,61.53994,
Uruguay,2018,61.36826,
Uruguay,2017,61.031,
Uruguay,2016,60.68692,
Uruguay,2015,60.1749,
Uzbekistan,2019,69.87898,
Uzbekistan,2018,67.75199,
Uzbekistan,2017,66.61398,
Uzbekistan,2016,62.09399,
Uzbekistan,2015,61.6759,
Vanuatu,2019,61.05191,
Vanuatu,2018,60.72518,
Vanuatu,2017,60.92111,
Vanuatu,2016,60.9024,
Vanuatu,2015,59.34431,
Venezuela,2019,30.23634,
Venezuela,2018,32.14349,
Venezuela,2017,30.03484,
Venezuela,2016,31.12013,
Venezuela,2015,34.12824,
Viet Nam,2019,69.76594,
Viet Nam,2018,68.56869,
Viet Nam,2017,66.9796,
Viet Nam,2016,65.28861,
Viet Nam,2015,62.60371,
West Bank and Gaza,2019,59.97873,
West Bank and Gaza,2018,59.66608,
West Bank and Gaza,2017,59.27638,
West Bank and Gaza,2016,55.48372,
West Bank and Gaza,2015,54.17414,
World,2019,63.05301157,
World,2018,62.22610681,
World,2017,61.32002689,
World,2016,60.50411447,
World,2015,59.88091689,
Yemen,2019,31.76299,
Yemen,2018,30.67289,
Yemen,2017,31.26677,
Yemen,2016,31.20833,
Yemen,2015,38.4318,
Zambia,2019,66.93648,
Zambia,2018,65.7117,
Zambia,2017,64.23311,
Zambia,2016,60.25434,
Zambia,2015,60.45046,
Zimbabwe,2019,54.46935,
Zimbabwe,2018,50.50998,
Zimbabwe,2017,48.58986,
Zimbabwe,2016,47.79435,
Zimbabwe,2015,47.80355,
